id	GSM595407_Control	GSM595411_Control	GSM595414_Control	GSM595416_Control	GSM595417_Control	GSM595419_Control	GSM595421_Treat	GSM595422_Treat	GSM595423_Treat	GSM595424_Treat	GSM595425_Treat	GSM595426_Treat	GSM595427_Treat	GSM595428_Treat	GSM595429_Treat	GSM595432_Treat	GSM595434_Treat	GSM595435_Treat	GSM595437_Treat	GSM595439_Treat	GSM595441_Treat	GSM595443_Treat	GSM595445_Treat
MIR4500HG	3.83593965217391	3.71051243478261	3.54598230434783	3.87860786956522	4.07237752173913	4.04267147826087	3.78614673913043	3.53731317391304	3.61211056521739	3.513272	3.68739739130435	3.56059856521739	3.78266647826087	3.75502295652174	3.72541013043478	3.59225395652174	3.55742117391304	3.83801347826087	3.56187743478261	3.76460482608696	3.6877662173913	3.60489247826087	3.84946239130435
MIR4755	6.11305065217391	5.69492408695652	5.60726930434783	5.90367956521739	5.942502	6.10767986956522	5.9109192173913	5.85003169565217	5.62774165217391	5.63891752173913	5.6873112173913	5.81956217391304	6.06568613043478	5.89373873913044	5.79681165217391	5.98111767391304	6.0646312173913	5.82002152173913	5.75878826086957	6.00149195652174	5.84284569565217	6.07536804347826	6.02559813043478
MIR5188	3.96361734782609	3.5135937826087	3.47959360869565	3.53061786956522	3.49245	3.49824082608696	3.10920113043478	3.26000695652174	3.17758204347826	3.2880442173913	3.53426669565217	3.14683582608696	3.24121160869565	3.23386873913043	3.41240804347826	3.30036669565217	3.09098904347826	3.28728513043478	3.48434417391304	3.18124091304348	3.29438591304348	3.27594091304348	3.18366591304348
MIR622	3.57441069565217	3.7795652173913	3.89142291304348	3.76725386956522	3.465044	3.74601134782609	3.7229647826087	3.85629813043478	3.90801073913043	3.8879727826087	3.91789295652174	3.77671282608696	3.79957765217391	3.68996369565217	4.07001482608696	3.98949343478261	4.21122917391304	3.74392060869565	3.79142113043478	3.69264239130435	3.8879727826087	3.85064165217391	4.27599289130435
MIR646HG	7.06709808695652	6.15831069565217	6.72351791304348	6.02978243478261	5.82848169565217	7.70862234782609	6.19648447826087	7.00645269565217	6.17470052173913	6.50325082608696	6.30154773913044	6.41196634782609	6.21028295652174	6.59774256521739	6.2763582173913	6.11360252173913	5.63613939130435	6.65151030434783	6.56069730434783	5.69634817391304	6.05340973913043	6.27103191304348	5.83312830434783
MIR663AHG	3.13898465217391	3.35342865217391	3.10920113043478	3.0244322173913	3.09098904347826	3.31603734782609	3.21551865217391	3.02961313043478	3.26307634782609	3.41400713043478	3.28886434782609	3.34222982608696	3.23097369565217	3.18655426086957	3.20540904347826	3.29915039130435	3.31733286956522	3.13346726086957	3.01492352173913	3.16004291304348	3.36223504347826	3.11952130434783	3.07381939130435
MIR670HG	5.81422447826087	5.753464	5.50695860869565	6.01420517391304	6.23439334782609	6.02461030434783	5.7503472173913	5.90786626086957	5.69741673913043	5.89196773913043	5.78023660869565	5.93918473913044	6.0460912173913	5.68137195652174	5.94574060869565	5.9247872173913	5.942502	5.60437608695652	5.71640608695652	5.85468186956522	5.73066334782609	6.04075339130435	5.98184360869565
MIR7-3HG	4.09762369565217	3.97484034782609	3.90385260869565	4.01082460869565	4.0626637826087	3.92810639130435	3.86033886956522	4.09192426086956	3.9389582173913	4.10415473913043	3.88015891304348	3.98343565217391	4.187627	4.01264273913043	3.87771017391304	4.19907513043478	3.95643865217391	3.95569226086957	3.98980669565217	3.99534495652174	3.98708608695652	3.90019056521739	4.03249052173913
MIRLET7BHG	6.78060073913043	6.77095747826087	6.7644172173913	6.45195004347826	6.28784086956522	6.68866786956522	7.00688982608696	7.00534917391304	7.32333843478261	6.89431073913044	7.02852604347826	7.06442295652174	7.11761508695652	7.06730704347826	7.15401869565217	7.24569213043478	7.44551891304348	7.14389195652174	7.14600256521739	7.76481552173913	7.70730230434783	6.99016726086957	6.97865473913043
MIRLET7D	8.16036734782609	8.59775104347826	7.89815013043478	7.73911660869565	8.30922347826087	7.92868413043478	7.80245647826087	7.88272969565217	8.15199573913043	7.97666108695652	8.18071417391304	7.88833965217391	7.91918456521739	8.12811904347826	8.18193330434783	8.03571573913043	7.97379373913043	7.42636913043478	7.89148769565217	7.87645252173913	7.77919452173913	7.96326352173913	7.98761608695652
MIRLET7DHG	5.43903030434783	5.07938556521739	4.90099152173913	5.26766247826087	6.04062795652174	5.16025182608696	4.60875386956522	4.89183126086956	4.93639369565217	5.22918652173913	5.14879604347826	5.52000365217391	6.18103817391304	5.08543704347826	5.38785765217391	4.490358	4.909355	4.45500617391304	4.40170834782609	4.76048034782609	4.47227256521739	4.72494282608696	5.01899517391304
MIS12	9.20983060869565	8.76267582608696	8.7304182173913	9.04266678260869	8.46185952173913	8.29843939130435	8.57324939130435	8.69929586956522	8.48554482608696	8.84143184782609	8.83025739130435	8.50278017391304	8.52256613043478	8.84988956521739	8.64872860869565	8.10908726086956	7.99133234782609	8.4052022173913	8.57914956521739	8.3633097826087	8.49509339130435	8.24893763043478	8.24385895652174
MIS18A	6.16268439130435	6.13612339130435	6.42184447826087	5.50451560869565	5.7328082173913	5.76357443478261	6.28741104347826	6.19341365217391	6.17396391304348	6.21618343478261	6.05840513043478	6.3988712173913	6.24080482608696	6.18879356521739	6.14485256521739	6.21747726086956	6.34703860869565	6.30487517391304	6.28422660869565	6.24253043478261	6.26293	6.21514573913043	5.98307695652174
MIS18BP1	5.33423291304348	5.74581713043478	5.654788	5.62986652173913	4.809452	5.54874708695652	5.41563586956522	5.52000365217391	6.08635082608696	6.12477995652174	5.81938426086957	5.89758656521739	6.06050430434783	5.393325	5.26916273913043	5.477897	5.25068647826087	5.36310591304348	5.32307491304348	5.30926182608696	5.27962513043478	5.2920962173913	5.47130913043478
MISP	8.20697517391304	7.77974060869565	7.79043269565217	7.92664304347826	8.86413604347826	8.17745939130435	8.80018152173913	8.67343747826087	8.02058660869565	8.082845	7.8145152173913	7.71175243478261	8.03571573913043	8.43653130434783	8.68464982608696	8.3621557826087	8.47318030434783	8.19199756521739	8.28980334782609	8.299841	8.43775265217391	8.29397965217391	8.06733808695652
MITD1	8.26135386956522	8.10351608695652	8.71663543478261	8.48685543478261	8.10585004347826	8.06930365217391	8.48399434782609	8.59573795652174	8.5985272173913	8.671073	8.65970291304348	8.76162582608696	8.76313643478261	8.4023092173913	8.44542043478261	7.967963	8.30674913043478	8.1333162173913	8.45065469565217	8.40875495652174	8.71808247826087	8.01754930434783	8.17326508695652
MITF	6.80254408695652	6.75592473913043	6.74792239130435	6.74736665217391	6.72704139130435	7.28712013043478	7.30102095652174	6.95624347826087	7.2414597826087	7.0500937826087	6.90121786956522	7.51801443478261	7.45416752173913	6.95371352173913	6.88442982608696	7.14651	7.06640195652174	7.18126139130435	7.09990091304348	6.88546004347826	6.87263808695652	7.17901395652174	7.25793773913044
MIXL1	4.62100313043478	4.46167839130435	4.32747260869565	4.62201843478261	4.66989247826087	5.08999382608696	4.57899839130435	4.5518567826087	4.54363813043478	4.62243752173913	4.45338117391304	4.63006004347826	4.5518567826087	4.343687	4.81182186956522	4.62611782608696	4.723251	4.61524017391304	4.39249652173913	4.66632952173913	4.39412530434783	4.73814943478261	4.31415930434783
MKI67	5.54385295652174	5.31052330434783	5.39589756521739	5.60655052173913	5.33525404347826	5.30331408695652	5.76380147826087	5.78608313043478	5.49168286956522	5.77938539130435	5.48360426086956	6.2725312173913	6.19212060869565	5.50555739130435	5.69317656521739	6.02218486956522	6.14984134782609	5.80446643478261	5.16180482608696	5.73435426086957	5.64002886956522	5.81397243478261	5.66089773913043
MKKS	7.70380673913043	8.42329908695652	8.3402102173913	8.13770760869565	7.54612769565217	7.79696556521739	8.24156039130435	8.25640413043478	8.18347169565217	8.27455508695652	8.30082873913043	8.37871456521739	8.43533373913044	8.15582704347826	8.31207856521739	7.87392726086957	7.86216708695652	8.11124995652174	8.04525156521739	8.011649	8.03149517391304	8.03661691304348	8.00696373913043
MKL1	6.36065813043478	6.06345952173913	5.97653930434783	6.18323882608696	6.24253043478261	6.19113356521739	6.08677095652174	6.11122708695652	6.02038713043478	6.14298108695652	6.10786308695652	6.02130895652174	6.08957482608696	5.93197604347826	5.99166304347826	6.36249652173913	6.32784673913044	6.246709	6.21414986956522	6.22611791304348	6.14535226086956	6.26539782608696	6.27845760869565
MKL2	5.41172430434783	5.89346734782609	5.507245	5.62058239130435	5.99502934782609	5.59639869565217	5.44263934782609	5.58775182608696	5.47917730434783	5.61480247826087	5.50814743478261	5.50603569565217	5.52786052173913	5.664386	5.55583613043478	5.36235173913043	5.61954995652174	5.49702895652174	5.50794156521739	5.36999126086957	5.3665582173913	5.40019686956522	5.23146543478261
MKLN1	7.24304160869565	7.227225	7.13603326086957	7.04326873913043	6.48543417391304	6.67617456521739	6.43942260869565	6.63724147826087	6.94155504347826	6.81924356521739	7.21062956521739	6.46965143478261	6.40050408695652	6.6160657826087	6.25916369565217	6.84020552173913	6.70261213043478	6.48064769565217	6.84474295652174	6.59672447826087	6.7528762173913	6.36608234782609	6.73611860869565
MKNK1	8.675605	8.13478952173913	8.81278982608696	7.99059195652174	7.74170634782609	8.34413260869565	7.49679486956522	7.77813360869565	8.26844873913043	8.00358230434783	8.031814	8.5641552173913	8.49257704347826	7.75181717391304	7.89554826086956	8.01726926086956	8.09189852173913	8.08158969565217	8.05714604347826	8.28473008695652	8.01426491304348	8.20090334782609	8.16763126086957
MKNK1-AS1	5.6437582173913	5.31916939130435	5.4042652173913	5.8530042173913	6.20649965217391	5.65030513043478	5.17372104347826	5.34049708695652	5.3761417826087	5.28379973913043	5.24397173913043	5.19764052173913	5.28979447826087	5.26315465217391	5.28535717391304	5.51015891304348	5.28869069565217	5.31162295652174	5.36412747826087	5.47933082608696	5.23568908695652	5.37025982608696	5.0630687826087
MKNK2	10.1663382173913	10.6716385652174	10.0703656956522	10.7877560434783	10.1851332608696	10.5972666521739	10.1776286521739	10.1275920434783	10.1726994347826	9.91341782608696	10.1980315217391	9.75138217391304	9.6589492173913	9.91120556521739	10.12968	10.6856125652174	10.5598026086957	10.8419392173913	11.250229	10.6038015652174	10.5303926086957	10.5648870434783	10.3746622608696
MKRN1	9.07017	9.12492621739131	9.225577	8.88973586956522	8.74117256521739	9.22775652173913	9.2241892173913	9.37759965217391	9.52248613043478	9.22864956521739	9.13313534782609	9.32711639130435	9.3125692173913	9.13699886956522	9.30089343478261	9.19552721739131	9.23728630434783	9.40389847826087	9.158397	9.34714560869565	9.41652539130435	9.153586	9.02845713043478
MKRN2	7.01259104347826	7.0210377826087	6.90879308695652	7.07824347826087	6.80970391304348	7.02713047826087	6.80702830434783	6.88174482608696	6.79139865217391	6.849998	6.96745108695652	7.10361439130435	6.90304608695652	6.90075743478261	6.84458995652174	6.94316369565217	6.91313386956522	6.92132226086957	6.97289986956522	6.95391643478261	6.90700413043478	6.75404073913043	6.83432256521739
MKRN3	4.42100360869565	4.32169782608696	4.0433127826087	4.24750773913043	4.67074730434783	3.98734452173913	4.20568960869565	4.01754204347826	4.27988347826087	4.29388791304348	4.42822752173913	4.2498367826087	4.33053930434783	3.949454	4.01673108695652	4.24750773913043	4.11330247826087	4.25521352173913	3.77162217391304	4.34705886956522	4.21811634782609	4.0433127826087	4.207926
MKRN7P	5.1973587826087	4.77026226086956	4.71678443478261	5.14465456521739	5.03916969565217	5.0786647826087	4.7964807826087	4.80421734782609	4.88233856521739	4.97741847826087	4.80337026086957	4.79689665217391	4.7776607826087	4.58296782608696	4.94375565217391	4.5348837826087	4.52179591304348	4.81827395652174	4.60322282608696	4.68687760869565	4.95888573913043	4.70710852173913	4.93668652173913
MKS1	5.93027247826087	6.24816160869565	6.29616086956522	6.0086737826087	6.47703913043478	6.09272839130435	6.63627630434783	6.41176065217391	6.122313	6.04350917391304	6.10627356521739	6.11386339130435	5.94644865217391	6.84602917391304	6.25060943478261	6.15098904347826	6.18410347826087	6.02060513043478	6.36681673913044	6.18191543478261	6.36119391304348	6.20296643478261	6.29249443478261
MKX	3.40646239130435	4.34064030434783	4.26012243478261	3.92572747826087	3.82745091304348	3.85939730434783	3.92208382608696	3.74970443478261	3.74840873913043	3.72118013043478	3.92690147826087	3.6959482173913	3.40352539130435	4.85184260869565	4.02863117391304	3.55607304347826	3.89733813043478	4.09079826086957	4.31616604347826	3.67081826086957	4.20962730434783	3.72370247826087	3.55742117391304
MLANA	3.7415972173913	3.7332507826087	3.77259895652174	3.7731682173913	3.7835977826087	3.87275813043478	3.8920287826087	3.83161304347826	3.89950743478261	3.79828713043478	3.87184686956522	3.77376091304348	3.71133847826087	3.87238356521739	3.82155882608696	3.91599586956522	3.89443973913043	3.7229647826087	3.86207765217391	3.8653592173913	3.79532282608696	3.87728604347826	3.92208382608696
MLC1	5.69236126086957	5.26280934782609	5.11676791304348	5.27989530434783	5.09893295652174	5.67498356521739	5.74410943478261	5.24930130434783	5.31225634782609	5.32056430434783	5.17191734782609	4.86531039130435	4.53104117391304	4.7945745	4.74595930434783	5.28159886956522	5.39969682608696	5.38191556521739	5.24178	5.33364095652174	4.97892230434783	5.09551504347826	4.88105456521739
MLEC	8.71663543478261	8.81710682608696	9.27779426086956	8.91287673913043	8.85512952173913	8.94295230434783	9.41750804347826	9.38470904347826	9.07298673913044	9.40801830434783	9.2543947826087	9.1048862173913	9.21202273913043	9.08735508695652	8.98987	9.05855004347826	9.42719230434783	9.28169634782609	8.93642952173913	8.98620152173913	9.24713713043478	9.25353839130435	9.04561443478261
MLF1	8.37358708695652	7.79736252173913	8.675605	6.68736352173913	7.399783	7.92321952173913	8.59633069565217	8.01455673913043	7.48097913043478	7.14247630434783	8.83722617391304	7.49726530434783	7.69470243478261	9.95214930434783	9.27540430434783	7.48932582608696	8.06367617391304	7.89254073913043	8.25917952173913	7.25673369565217	8.30307934782609	7.87314539130435	7.80125043478261
MLF2	9.45621130434783	9.30471986956522	9.2148187826087	9.45771317391304	9.4688742173913	9.50054469565217	9.94877641304348	9.60861917391304	9.07624086956522	9.27155834782609	9.12611813043478	9.27863134782609	9.44253017391304	9.19305134782609	9.480228	10.12968	10.0589494782609	10.016196	9.85521365217391	9.79344613043478	9.8566632173913	10.0255602173913	9.98810173913044
MLH1	8.89833034782609	9.21415647826087	9.63764852173913	9.44946543478261	9.21355413043478	9.44742769565217	9.63471613043478	9.624247	9.43194191304348	9.5082387826087	9.43082347826087	9.68500330434783	9.74105756521739	9.43550852173913	9.54534617391304	9.3025457826087	9.30525426086957	9.20983060869565	9.153586	9.26877317391304	9.42891860869565	9.27232952173913	9.34425830434783
MLH3	6.380934	6.95910330434783	6.70216943478261	7.14330065217391	6.33365656521739	6.56753182608696	6.70303186956522	6.97699226086957	6.93971391304348	6.84222717391304	6.56764695652174	6.98073543478261	7.10616995652174	6.28422660869565	6.6539807826087	6.74622117391304	6.80702830434783	6.16220895652174	6.16601904347826	6.46798013043478	6.36227686956522	6.37786126086957	6.51848847826087
MLIP	3.7165727826087	3.85960647826087	3.729194	3.76391156521739	3.93922508695652	3.72150873913043	4.00850782608696	4.21706517391304	3.90834252173913	4.00965391304348	3.68879543478261	3.50713591304348	3.88015891304348	4.32811165217391	4.14392456521739	4.17348486956522	4.24728026086957	3.93714213043478	4.53858023913043	4.06586434782609	3.91544039130435	3.754657	3.96605717391304
MLK7-AS1	3.78013269565217	3.25387782608696	3.68508908695652	3.57584539130435	3.47851495652174	3.62922691304348	3.42229256521739	3.62296552173913	4.00641526086957	3.71809747826087	3.78398643478261	3.50274169565217	3.76138260869565	3.59618895652174	3.754657	3.50053573913043	3.37270665217391	3.34871934782609	3.66909495652174	3.67318726086957	3.48264539130435	3.39298895652174	3.56473543478261
MLKL	9.94968656521739	8.40641117391304	9.12257104347826	9.12611813043478	9.448017	8.60060126086957	8.20526334782609	7.97081808695652	8.64991017391304	8.71373026086957	8.76421830434783	9.21833217391304	9.06653643478261	7.77974060869565	8.24566508695652	8.60859765217391	8.37618195652174	8.83653052173913	8.3608927826087	8.37618195652174	7.9908582173913	8.364126	8.6814507826087
MLLT1	6.90676791304348	6.90522547826087	6.72263547826087	6.92400930434783	6.52736934782609	6.83751691304348	6.6994507826087	6.68296995652174	6.72824469565217	6.5480302173913	6.75555634782609	6.54781773913043	6.42055852173913	6.67597017391304	6.81855039130435	7.12310039130435	7.0480442173913	7.24356347826087	7.10063817391304	7.15121839130435	7.07863182608696	7.07169147826087	7.03370243478261
MLLT10	6.95878339130435	7.22882791304348	7.03274391304348	7.16142708695652	6.99768891304348	7.05606034782609	6.52736934782609	6.96367252173913	7.11822552173913	7.04026465217391	6.99152265217391	6.77841082608696	6.92800856521739	6.89483873913044	6.62937365217391	6.65469139130435	6.55966513043478	6.48141856521739	6.62448	6.65565417391304	6.73655347826087	6.60220656521739	6.74886495652174
MLLT11	6.49239060869565	7.30358295652174	6.49595273913044	7.40144708695652	8.04143182608696	6.0652677826087	7.0370387826087	7.08887282608696	6.3858097826087	7.77998030434783	7.2809465	7.07024282608696	7.04304317391304	7.4365837826087	7.57305204347826	7.0071202173913	7.27010117391304	7.77492673913043	8.10046543478261	6.85253513043478	6.631834	7.5663407826087	7.03943186956522
MLLT3	5.44645995652174	6.57229760869565	6.18014995652174	5.77881352173913	6.47013352173913	6.10525482608696	6.35332169565217	6.90304608695652	6.67302695652174	6.77951486956522	6.78677182608696	6.32211065217391	6.537204	6.3518082173913	6.90536991304348	6.27863760869565	6.15530973913043	6.31173969565217	6.50150947826087	6.6639082173913	6.801111	6.32868134782609	6.29523804347826
MLLT4	6.11929747826087	6.26429939130435	6.05817608695652	5.89861786956522	5.35869643478261	6.01487408695652	5.56711708695652	5.56192452173913	6.00149195652174	5.69468082608696	5.83234034782609	5.54761886956522	5.57358030434783	5.91648682608696	5.6962302173913	5.7097252173913	5.69259613043478	5.54894413043478	5.71617039130435	5.63891752173913	5.71415134782609	5.57467286956522	5.707797
MLLT4-AS1	4.10717317391304	5.0697877826087	4.17650682608696	4.09015382608696	4.44551408695652	4.50530634782609	4.52310726086957	4.47842386956522	5.98901452173913	4.63678052173913	4.58775317391304	5.0187517826087	5.0150187826087	5.56232713043478	4.81444613043478	4.44993756521739	4.6243272173913	4.37367073913043	4.64368704347826	5.5855142173913	5.4961367826087	4.51972739130435	4.43673069565217
MLLT6	6.9449427826087	7.11101034782609	6.66140243478261	7.12895291304348	7.37455269565217	7.32530386956522	7.01526660869565	7.1670337826087	6.94446439130435	7.06269830434783	6.82863039130435	6.99534417391304	6.88572408695652	6.93702895652174	7.13919539130435	7.26679930434783	7.28760517391304	7.2086667826087	7.18126139130435	7.508381	7.51158469565217	7.23233473913043	7.29392539130435
MLN	5.89955926086957	5.59473482608696	5.40604052173913	6.10165526086957	5.94350243478261	6.00845156521739	5.80736813043478	5.53799608695652	5.92136386956522	5.58415069565217	5.51237686956522	5.88429786956522	5.85247508695652	5.6717842173913	5.82870652173913	5.69908491304348	5.84172556521739	5.57208865217391	5.56000395652174	5.87355052173913	5.85840347826087	6.17257880434783	5.99332508695652
MLNR	3.96698765217391	3.80629895652174	3.5927012173913	3.69980947826087	3.41360313043478	3.63328760869565	3.51916343478261	3.62730865217391	3.75502295652174	3.74840873913043	3.86033886956522	3.84336869565217	3.65245030434783	3.70101886956522	3.46288447826087	3.78877108695652	3.73025904347826	3.79492065217391	3.79361491304348	3.74970443478261	3.65462182608696	3.68187734782609	3.76292091304348
MLPH	9.83115091304348	10.8284934347826	9.75019808695652	11.3543633043478	10.8380306086957	11.4347342608696	10.2716293913043	10.0688841304348	10.529132826087	9.81237926086957	10.5632126521739	10.5067703913043	10.852345826087	10.7572441304348	11.003372173913	10.768437	10.5266259565217	10.3864084347826	10.2716293913043	10.4208960434783	10.3684525217391	11.0797867826087	10.797196173913
MLST8	6.37844765217391	6.80034247826087	6.67897034782609	6.99333626086957	5.93470647826087	6.63994352173913	7.04171908695652	6.96814065217391	6.53178117391304	6.769628	6.79139865217391	6.93448491304348	6.80292960869565	6.53288960869565	6.0475802173913	7.20238108695652	7.27267282608696	6.96785434782609	7.06116504347826	7.14934173913043	7.16571534782609	7.31848691304348	7.15474943478261
MLX	8.09660034782609	8.05317273913044	8.11800134782609	8.53480482608696	8.10091334782609	8.36937130434783	7.89377386956522	7.7731532173913	7.88134391304348	7.70730230434783	7.96441526086956	7.97807230434783	8.09530891304348	7.74728943478261	7.77350856521739	7.9845762173913	7.8145152173913	7.811367	7.51487356521739	7.7786042173913	7.68059926086957	7.92223547826087	7.92504043478261
MLXIP	7.19245095652174	6.50437886956522	6.7491237826087	6.55432495652174	6.62634465217391	7.08039339130435	6.62299973913044	6.74622117391304	6.5319777826087	6.8057192173913	6.76459917391304	6.29661604347826	6.42028786956522	6.70508091304348	6.52316513043478	7.3994747826087	7.18858965217391	7.17621226086957	7.66416347826087	7.32871826086957	7.14797886956522	7.07329756521739	6.98851613043478
MLXIPL	6.75262534782609	6.32270726086957	6.20622765217391	6.98425917391304	7.26103673913043	6.86363786956522	6.43272069565217	6.31082030434783	6.42608886956522	6.29549682608696	6.34623013043478	6.2914017826087	6.17330739130435	6.247375	6.71027091304348	6.54843456521739	6.29417330434783	6.53122330434783	6.44608243478261	6.39867543478261	6.31642430434783	6.40755534782609	6.15920934782609
MLYCD	6.33268839130435	6.77205052173913	6.3693927826087	6.84821269565217	6.53948191304348	6.78244560869565	6.63659069565217	6.6539807826087	6.74104491304348	6.57820852173913	6.66045065217391	6.87337491304348	6.84000782608696	6.619297	6.55478347826087	6.7873427826087	6.49088552173913	6.68839217391304	6.54164482608696	6.70325039130435	6.50812495652174	6.76674204347826	6.7528762173913
MMAA	5.63958952173913	5.33900808695652	5.51608404347826	4.79603382608696	4.95344534782609	5.17448195652174	5.10638591304348	5.16727526086957	5.42132926086957	5.50872565217391	5.48831417391304	5.52490047826087	5.74279786956522	5.25198273913044	5.24051639130435	5.47422060869565	5.32056430434783	5.25022304347826	5.060023	5.2069297826087	5.16629113043478	5.15504817391304	5.21675808695652
MMAB	6.08213965217391	6.84166343478261	6.73675530434783	6.24617473913043	6.16850004347826	6.32046234782609	6.10578834782609	6.06425491304348	6.18475291304348	6.04696530434783	6.20798043478261	6.32473434782609	6.30737147826087	6.22708926086957	6.41106404347826	6.43412852173913	6.24617473913043	6.11929747826087	6.25896891304348	6.12849939130435	6.22117973913043	6.14561382608696	6.16203117391304
MMACHC	5.82215873913044	6.0818932173913	6.05161234782609	6.26051113043478	6.86775686956522	5.831827	6.25187713043478	6.22117973913043	5.98829630434783	6.19409739130435	5.97126334782609	6.29688156521739	6.42325173913043	6.23502108695652	6.13693913043478	5.99312282608696	5.99135154347826	6.16167069565217	6.04843791304348	6.10972013043478	6.17915734782609	6.20363369565217	6.15530973913043
MMADHC	11.1059446521739	11.4659313913043	11.2144142608696	11.1059446521739	10.8603722608696	11.0439877826087	10.9557689130435	11.149318	11.149318	11.1240399565217	11.0531677391304	11.1616915217391	11.1318354782609	11.4447693043478	11.3285670434783	10.8137983478261	10.9535503043478	10.984198173913	11.1095288695652	11.0324307391304	11.149318	10.9107243478261	10.9593046521739
MMD	7.36245295652174	7.25628008695652	7.54638217391304	7.36879434782609	7.95083995652174	7.35584865217391	7.08250986956522	7.04189534782609	7.69246117391304	7.75949386956522	7.22201908695652	7.91918456521739	7.70282786956522	6.8177037826087	6.914515	7.06817665217391	7.139486	7.81424539130435	6.88546004347826	7.25234926086957	6.79756617391304	7.36371104347826	7.36228934782609
MMD2	4.80481769565217	4.69194247826087	4.58175591304348	4.66632952173913	4.81864439130435	4.7759197826087	4.68205065217391	4.62611782608696	4.42487343478261	4.72076669565217	4.45899286956522	4.60752865217391	4.58913782608696	4.7776607826087	4.59447465217391	4.54009295652174	4.63493586956522	4.56336304347826	4.50140917391304	4.6390782173913	4.64891126086957	4.58320386956522	4.45532408695652
MME	9.10754808695652	8.67207260869565	7.90831008695652	8.35722660869565	7.47414495652174	8.7257422173913	6.58085639130435	5.89326043478261	8.6728992173913	7.93200860869565	7.5765077826087	9.05127291304348	9.25697965217391	6.71453430434783	7.24900660869565	7.82392065217391	6.41322091304348	7.73328352173913	7.11283230434783	7.03135765217391	6.84735804347826	8.63302282608696	8.99060969565217
MMEL1	6.84676830434783	6.78385017391304	7.06805443478261	7.0247667826087	6.26478165217391	6.74177182608696	7.1608002173913	6.86373282608696	6.80135639130435	6.1286872173913	7.06935004347826	6.85490391304348	6.81143713043478	6.85752786956522	6.78707639130435	6.93971391304348	6.66930956521739	6.67206260869565	6.80233991304348	7.0570467826087	6.89756804347826	6.63574808695652	7.13058356521739
MMGT1	9.47189160869565	9.64720904347826	9.52248613043478	9.503174	9.45250082608696	9.38068482608696	9.49095860869565	9.55289443478261	9.86817143478261	9.61158534782609	9.44369439130435	9.75192313043478	9.66599991304348	9.29569152173913	9.38570030434783	9.53938665217391	9.45171152173913	9.70461756521739	9.70461756521739	9.63764852173913	9.55892743478261	9.65484626086957	9.51734995652174
MMP1	7.16538682608696	4.22387439130435	3.65934195652174	4.96159652173913	8.12871365217391	3.70563869565217	12.6978316086957	12.9568465652174	3.9299632173913	6.79935217391304	8.999019	4.25683073913043	5.84018852173913	10.6838086521739	12.7885067826087	4.77576376086957	10.1678506086957	9.48298165217391	9.10184269565217	6.67825834782609	9.847803	6.76515804347826	4.96936834782609
MMP10	5.17311495652174	3.86033886956522	4.17981386956522	3.852038	4.7405347826087	4.26933591304348	9.32313960869565	7.985221	3.88241647826087	5.94219517391304	5.9769317826087	4.07301582608696	4.61155265217391	8.41076356521739	9.10688091304348	6.86609326086957	8.95644508695652	7.33701204347826	6.36805843478261	5.05414034782609	5.61399347826087	6.45597226086957	4.98344173913044
MMP11	6.33217943478261	6.0965862173913	6.14792830434783	6.35912943478261	6.59998686956522	6.32454186956522	6.45950056521739	6.27886008695652	6.12130034782609	7.31516073913043	6.03054065217391	6.31840813043478	6.355951	6.50670917391304	6.56045486956522	6.08527208695652	6.3905922173913	7.11980795652174	6.50889543478261	6.60597308695652	6.50396869565217	6.92354982608696	6.18154617391304
MMP12	4.10120565217391	3.56162391304348	4.24341213043478	4.15782852173913	7.8541992173913	4.03249052173913	7.67333326086957	6.48230195652174	3.95690547826087	4.87842639130435	5.83343226086957	4.70742756521739	4.88414152173913	8.49117356521739	7.79587830434783	4.84621947826087	8.64771730434783	6.59293286956522	6.26166343478261	5.67816482608696	6.69919543478261	5.11350686956522	5.17847682608696
MMP13	4.87902517391304	4.6187417826087	5.02713819565217	4.8271772173913	5.30265734782609	4.53902269565217	6.87509047826087	7.15701717391304	4.89259895652174	5.44525386956522	5.2497542173913	5.12414452173913	5.2416072173913	6.14561382608696	7.65244765217391	4.60136469565217	5.85907386956522	5.56638991304348	5.52398595652174	5.48616065217391	5.97251791304348	5.09650417391304	4.53104117391304
MMP14	7.47781269565217	7.48291995652174	7.48097913043478	7.38239965217391	8.04525156521739	8.07301926086956	7.89963430434783	7.69862647826087	7.35966873913044	7.6739167826087	7.31152795652174	7.14651	7.24651339130435	7.71175243478261	7.24048508695652	7.97292691304348	8.51340060869565	8.11953639130435	7.85623082608696	8.12871365217391	8.15997647826087	8.00504139130435	7.8817842173913
MMP15	6.132932	6.0979672173913	5.90951560869565	6.04794347826087	6.16662534782609	6.27041652173913	6.37516965217391	6.25546595652174	6.23230969565217	6.01929217391304	5.93693508695652	6.33109404347826	6.45691108695652	6.12115434782609	6.32295808695652	6.93863713043478	6.70841047826087	6.51447852173913	6.31248734782609	6.91478869565217	6.49885786956522	7.0041962173913	6.65724117391304
