id	GSM1193301_Control	GSM1193302_Control	GSM1193303_Control	GSM1193304_Control	GSM1193305_Control	GSM1193306_Control	GSM1193307_Control	GSM1193308_Control	GSM1193309_Control	GSM1193310_Control	GSM1193311_Control	GSM1193312_Control	GSM1193313_Control	GSM1193314_Control	GSM1193315_Control	GSM1193316_Control	GSM1193317_Control	GSM1193318_Control	GSM1193319_Control	GSM1193320_Control	GSM1193321_Control	GSM1193322_Control	GSM1193323_Control	GSM1193324_Control	GSM1193325_Control	GSM1193326_Control	GSM1193327_Control	GSM1193328_Control	GSM1193329_Control	GSM1193330_Control	GSM1193331_Control	GSM1193332_Control	GSM1193333_Control	GSM1193337_Control	GSM1193338_Control	GSM1193339_Control	GSM1193340_Control	GSM1193347_Control	GSM1193348_Control	GSM1193349_Control	GSM1193350_Control	GSM1193351_Control	GSM1193357_Control	GSM1193358_Control	GSM1193359_Control	GSM1193360_Control	GSM1193361_Control	GSM1193362_Control	GSM1193364_Control	GSM1193366_Control	GSM1193368_Control	GSM1193370_Control	GSM1193371_Control	GSM1193373_Control	GSM1193374_Control	GSM1193375_Control	GSM1193376_Control	GSM1193378_Control	GSM1193381_Control	GSM1193383_Control	GSM1193384_Control	GSM1193334_Treat	GSM1193335_Treat	GSM1193336_Treat	GSM1193352_Treat	GSM1193353_Treat	GSM1193354_Treat	GSM1193355_Treat	GSM1193356_Treat	GSM1193341_Treat	GSM1193342_Treat	GSM1193343_Treat	GSM1193344_Treat	GSM1193345_Treat	GSM1193346_Treat	GSM1193363_Treat	GSM1193365_Treat	GSM1193367_Treat	GSM1193369_Treat	GSM1193372_Treat	GSM1193377_Treat	GSM1193379_Treat	GSM1193380_Treat	GSM1193382_Treat
KIDINS220	0.0368584648880952	-0.385156325327381	-0.30307315255	-0.528755076984524	0.137723616978571	-0.401062015086905	-0.102665009910714	-0.269591822180952	-0.315746144603571	-0.443115081744048	0.266409031908333	0.054281630747619	0.298081434903571	0.197034360020238	0.161485002534524	0.144449931508333	-0.338310259603571	0.110041440558333	-0.0411891090857143	-0.202397951834524	-0.279690241828571	-0.00818808914523809	-0.463172414753571	-0.0567565855178571	-0.309447999589286	-0.0293292176547619	-0.317188007402381	-0.283109550515476	0.193913068777381	-0.207127174008333	-0.26611282137381	-0.391230690030952	0.199953603489286	0.165291937539286	0.173536829683333	-0.34430120565119	0.226439105759524	-0.214779772215476	-0.19551000657381	0.258578109567857	-0.0482996176297619	-0.283540080154762	-0.450772613007143	0.131306847845238	-0.109946008367857	-0.271618934045238	0.282912646578571	-0.340114195891667	-0.0522423751238095	-0.30241777970119	-0.506615545635714	-0.212701403930952	0.31783567874881	0.183390409128571	0.0618249268047619	0.15110290795	0.182588070660714	0.265287452652381	0.235877340892857	0.146172142752381	-0.346950965196429	0.324099614234524	0.114732001192857	0.241851420152381	0.0301602621047619	0.355060898039286	-0.111235029107143	0.247701300427381	0.257018700252381	-0.278325525945238	0.431832213886905	-0.162236641592857	-0.453598800515476	0.177193811815476	0.219182828678571	0.21242728159881	0.36976047115	0.193807445544048	0.214150512640476	0.287386269991667	-0.137935806314286	-0.0149459524238095	0.15547477867381	-0.00944989906309524
KIF11	-0.0938869142333333	-0.249833896704762	-0.121291112039286	-0.0608478771642857	0.12421462007619	-0.242867092634524	-0.123595454915476	-0.023604035625	-0.184479439786905	-0.0812349105452381	0.0227791118916667	-0.00969970334285714	-0.00944989906309524	0.132511714157143	0.00843778313690476	-0.00728687337857143	-0.148366715219048	0.0240462996738095	-0.171082018480952	0.125448856047619	0.00453029441547619	-0.034477913677381	-0.0302064193559524	-0.0483402875821429	-0.154503205916667	-0.169130256690476	-0.197707579932143	-0.08147561295	0.209245601207143	-0.220141865158333	-0.0270993679940476	-0.173243857825	0.111750020240476	0.0466612380154762	-0.0243374420202381	-0.202145666920238	0.195628373767857	-0.00325121690714286	-0.00683180299166667	0.175349215113095	-0.01668698615	0.126937371883929	-0.0607193909607143	0.0553594799404762	0.00954999167023809	0.0698910544785714	-0.0443084112642857	-0.0487491906261905	0.152786975875	-0.243109461710714	-0.135107475785714	0.291738096804762	0.0512446888845238	0.00735413417857143	0.21307506060119	0.028636340677381	0.0568964967464286	0.0311469867761905	-0.100341974755952	0.0130408214857143	-0.191228459917857	0.145515671119048	-0.258821319580952	-0.0212232598380952	0.11458121997381	0.00858908119166667	0.0637273	0.213368469805952	-0.400342476796429	-0.0837286845154762	0.449336392736905	0.234572736285714	0.028738350847619	0.516443835442857	0.354344855217857	0.164945748627381	0.221326741263095	0.127765846859524	0.138723420161905	0.324538664565476	0.20915426135119	0.0422594146595238	0.0498649168333333	0.385417059785714
KIF13A	0.0060442070702381	-0.117377365986905	-0.0841116032464286	-0.300623362277381	0.0822060259488095	-0.286713111129762	0.0853767059922619	0.0131134294083333	-0.143569917911905	-0.155321838675	0.0760497164904762	0.0172029364845238	-0.181340079016667	0.0319972650833333	0.0408467515785714	0.0134774231238095	0.017240980652381	-0.09959009785	0.0547067321011905	0.0276316528571429	-0.00996440133452381	-0.189976297660714	-0.0444227386666667	-0.0435961879809524	0.0263550324892857	-0.217974068991667	-0.0417721016678571	-0.0369826764047619	-0.129624394767857	-0.104904097134524	0.162448587813095	0.139972412138095	-0.278752249754762	-0.00911805649523809	-0.447385808357143	-0.0797053801357143	-0.0265772619821429	0.134912690753571	-0.0806600108321429	0.19688176247619	-0.0479048445333333	0.428132379913095	0.301040996883333	0.0865198451345238	0.554337243322619	0.0394856874190476	-0.0607193909607143	0.0133684293845238	-0.119479108263095	0.0205915794880952	0.0341127450785714	0.0713984071488095	0.0578584325059524	-0.128904793365476	-0.160913737854762	0.0142782499690476	-0.0783450273095238	0.0167074763714286	-0.0477885765035714	0.407889438515476	0.0871062300261905	-0.17190041677619	-0.207820330291667	0.0557816603035714	0.0526874412904762	0.0781040528488095	0.580974384179762	-0.0723219862226191	0.0555146066857143	0.515897718157143	-0.393719391540476	0.695630126386905	-0.0983671255785714	0.439174394333333	-0.0208311289440476	0.319927487505952	-0.0787439685642857	-0.120355915970238	0.0720160047785714	-0.00621696515	0.289240950202381	0.531923560744048	-0.0703919926285714	0.362851736252381
KIF13B	-0.217499896805952	0.0781539134238095	-0.196882016041667	-0.153920437690476	0.0594800803511905	-0.0225914929059524	-0.502230027202381	-0.150769848988095	-0.109594945186905	-0.13563158605119	0.0582797130964286	-0.587045972192857	-0.428755119464286	0.0930852655380952	-0.123810910582143	-0.19565339712381	-0.195728776632143	-0.219154103185714	0.0277735647154762	-0.344691671159524	0.200608398421429	-0.0498411365666667	-0.289214108228571	-0.37672194367381	0.14962333897381	-0.335028479720238	-0.268302948580952	-0.259790434321429	0.0275632208154762	-0.143441045841667	-0.576956906436905	0.00683189419404762	-0.0482996176297619	0.0505744793011905	0.441786991628571	-0.39030260525	0.242843238305952	-0.284303863579762	0.114513434717857	-0.0499208922797619	0.111882242017857	0.191372318616667	0.0972031806047619	0.0100508144964286	-0.0890193133821429	0.141195643341667	-0.016231871775	0.0810018571023809	-0.148430680738095	0.36120771537619	-0.029016622477381	-0.411352001619048	0.077035282697619	0.331146991228571	-0.0514205479702381	-0.0569575129011905	0.363213645153571	0.237609398863095	0.0998013698333333	-0.185748769477381	0.0376295403202381	0.211094636720238	0.409908296213095	0.211799493820238	0.0521981952428571	0.203146780305952	-0.0513034172988095	0.0972031806047619	0.174339859882143	0.00175974593809524	0.14870329929881	-0.202397951834524	0.330967983432143	0.0241123967654762	0.385761403354762	-0.023190134797619	0.0961942442309524	0.0743113991214286	0.17007173707619	0.0922209589333333	0.0456749814214286	0.408325001646429	0.0276629827559524	-0.106699594836905
KIF14	-0.209487134477381	-0.031270061272619	-0.0561925993928571	-0.0342021697285714	0.188341562488095	-0.392309778139286	-0.147110250304762	-0.130657719970238	-0.141131069657143	-0.0290925668059524	0.0971562285833333	0.00843778313690476	0.104227644616667	-0.0577742937404762	-0.116078784417857	-0.159317665832143	-0.0629630935583333	0.302154990460714	0.335969526157143	-0.0805448637428571	-0.149687123891667	0.232601790758333	-0.0645932011821429	0.127239888585714	0.0374795753642857	0.172143745114286	-0.0996813579857143	-0.0837691206797619	0.200608398421429	-0.146143857094048	0.12519518907619	-0.220717064083333	0.0188375405416667	-0.110434087332143	-0.284303863579762	-0.330488586619048	-0.0255666016904762	-0.143441045841667	-0.00422833381666667	0.131503905495238	-0.202397951834524	-0.148847077163095	-0.173114595379762	0.164050795866667	0.0216932945321429	-0.279395242807143	0.0154091106940476	-0.203788425664286	0.0433000193833333	-0.10620567404881	-0.0810569288642857	-0.000709400579761904	0.0780560179071429	0.0474993162321429	0.133303132395238	-0.0873731158559524	-0.0750053151630952	0.1347244256	0.114048122702381	0.926672643595238	-0.247098532022619	0.213368469805952	-0.086847746225	0.0995071992535714	0.0154503205178571	0.0345085150559524	0.0291203967214286	0.18345826005	0.0462261833345238	-0.168646240936905	0.199156755095238	0.00163861297380952	-0.207362442119048	0.175006684332143	0.0902858330714286	-0.0147353430166667	0.36916433685	0.0843360230297619	0.172848878813095	0.218712475332143	-0.00593652611190476	-0.128140220388095	0.514634138535714	0.298867584222619
KIF15	-0.151974661866667	0.158475462553571	0.00683189419404762	-0.270880052845238	0.0121584807488095	-0.104697482539286	-0.0835493046904762	-0.135107475785714	-0.16515101112619	0.0245792080559524	-0.103699247253571	-0.25481654829881	0.103152568842857	-0.0324434627523809	0.0069110485	0.0582075501166667	0.0831640429880952	0.268649789871429	0.280344909938095	0.126157269684524	-0.107623443191667	-0.104272612038095	-0.0137511650595238	-0.0560159300428571	-0.0928647595357143	0.176360545559524	0.118086844619048	0.00135538195	-0.0981063388857143	-0.114195759504762	0.0817368452380952	0.255517802610714	0.390239529632143	-0.0961744235380952	-0.026338760852381	-0.0259081066952381	-0.0904385680482143	-0.139646163734524	0.0410605250142857	0.0865715225369048	-0.435934420022619	-0.154110088921429	-0.226768712921429	-0.0401522926547619	0.0537695080333333	0.12146973669881	-0.0656902441166667	-0.153626209539286	-0.0718358761547619	0.0143085946508333	0.144969686792857	0.0255101304107143	-0.0815567997059524	0.0882308186321429	0.0677685240821429	0.103508943805952	-0.042661398725	0.141314458709524	0.0309088480845238	-0.14130998344881	-0.113763517080952	0.083394538247619	-0.00180478755238095	-0.147865664910714	0.0774707904630952	-0.0299354298416667	-0.0253077919654762	0.108355996703571	-0.155189030779762	-0.0111954433964286	0.0995596755428571	0.0043868274952381	-0.0288346437904762	0.158827228969048	0.450002089435714	-0.166143116484524	0.182588070660714	0.0763252282904762	0.0027536620702381	0.3184345869	0.042099076222619	-0.216767601130952	0.395533836709524	-0.0512679324773809
KIF16B	0.102050432885714	-0.336280422472619	-0.547033783841667	-0.385817319921429	0.283574497140476	-0.398716593046429	0.62427197860119	-0.317495684261905	-0.314181662007143	-0.141696466815476	-0.334316192561905	0.061781912452381	0.263128336065476	0.113090252289286	-0.114720155065476	0.141314458709524	-0.43990528144881	0.0877029012940476	-0.270383905958333	0.384210249432143	-0.291181734091667	-0.24961399667619	-0.516660640270238	-0.12295656382381	-0.236166955175	0.351944891596429	-0.246064275463095	-0.368875059729762	0.214426893555952	-0.653409967797619	0.678030614364286	-0.159510646703571	0.599922994844048	0.479808114841667	0.839092841611905	-0.0465643590166667	0.388669865871429	-0.0156240583869048	-0.24492635640119	0.844732680865476	0.0879932606297619	0.218907137289286	-0.563793010789286	0.44568816692619	-0.0868080911869048	-0.510310392067857	0.252361036827381	0.0141404865333333	0.20671092779881	-0.472828923077381	-0.625081907595238	0.319768250591667	-0.050049909297619	0.265978809464286	-0.46731148432381	0.469570398696429	0.348547557272619	0.653496155388095	1.69836460119048	0.295391625227381	0.289777033359524	0.188564987483333	-0.0630601829297619	0.0865198451345238	0.637878128895238	-0.0265452442333333	-0.63540136452381	-0.022248746097619	0.191372318616667	-0.396645176359524	0.406231391655952	-0.133530011485714	-0.902314652496429	-0.281183433990476	0.346294873880952	-0.156535000033333	0.0888323639	0.130907095388095	0.0344243450738095	0.342238789690476	-0.0293292176547619	-0.0282522469988095	0.0390048049083333	0.127239888585714
KIF17	0.201646808683333	-0.191707744390476	-0.0489390065357143	0.0333291285821429	-0.0334004151238095	-0.283002431015476	-0.107478961744048	0.0049861493660714	-0.0372029310166667	0.205656442245238	-0.0508790789404762	0.14047437555	-0.154110088921429	-0.222107059505952	-0.235556557836905	-0.0597740070714286	-0.00654048900952381	-0.0117881486285714	-0.0461788766488095	0.604205916728571	0.178731682327381	-0.0118832799666667	0.430273370738095	0.353660649097619	0.286765243292857	-0.168646240936905	0.076140168772619	0.428132379913095	0.143301180595238	0.354168340327381	-0.388321872616667	-0.0671200377166667	-0.0138932695464286	-0.0316733251440476	0.194396270154762	0.178953000472619	0.119161015917857	0.114225387795238	0.0796893988238095	0.0145933886166667	0.146952377214286	0.323621264347619	0.235979007439286	-0.0731538890238095	0.315066387538095	0.372856874016667	-0.00512362479880952	0.181051620491667	0.0897992654607143	0.209458019945238	-0.00747439128452381	0.0149378260690476	-0.331180743659524	0.10337104002381	0.208732382728571	0.140833327994048	-0.0630601829297619	-0.0942049184440476	-0.186080139090476	-0.271618934045238	-0.0836844456297619	-0.0500075871059524	-0.120305674221429	-0.0311493002595238	-0.0342021697285714	-0.190678977530952	0.369351756485714	-0.06009745735	-0.11144745934881	0.358463710472619	-0.0203413540297619	0.22216425555119	0.319458386427381	-0.205189166514286	0.0496968551107143	0.0361760348178571	-0.110865264996429	0.0353035407166667	-0.260402743769048	-0.120849325177381	0.190887903147619	-0.0823705422011905	-0.13563158605119	-0.276890629116667
KIF18A	-0.029485291277381	-0.0999051788952381	-0.050368062240119	0.097923390222619	-0.0367413005190476	-0.090971652397619	0.104569529732143	-0.0450032681619048	-0.146270611547619	-0.0506716772690476	0.0451438593988095	0.00711436468809524	0.00579931506071429	-0.0845041235821429	-0.12770466240119	-0.13146796937381	-0.0228874678892857	0.0528086813369048	-0.0611504005297619	-0.153852510533333	-0.0952154836785714	-0.0871318997559524	0.0267229621654762	-0.0403008400809524	-0.0615430542678571	-0.07224274475	-0.0616303697095238	-0.0380003620035714	0.094338810725	-0.154787859171429	0.0532746808011905	0.06263916575	0.188050267327381	0.030588419125	0.0223827682511905	-0.178700946577381	0.060116027310119	-0.112620860122619	0.0741181440404762	0.0973772650440476	-0.152782251438095	0.0429928894916667	-0.0655636772654762	-0.00359048281428571	0.030430880177381	-0.0721581399595238	-0.242753084022619	-0.103939080996429	0.0224835073345238	-0.0930709223607143	0.0561569962035714	0.0387751579333333	0.106577692692857	-0.0139275818833333	0.050450950622619	-0.0773580204666667	-0.0206061905130952	-0.0412551397130952	0.0941924187428571	0.0995071992535714	-0.222107059505952	0.11663393094881	-0.0664801953916667	0.0541179838273809	0.0655846838952381	0.202462990689286	0.0679362734190476	0.0649094697119048	0.0262101601333333	-0.0801077231678571	0.0526494378345238	0.00678962769880952	0.0326748246047619	0.10983983920119	0.0302042598702381	0.0134409542392857	0.061781912452381	0.107802113971429	0.174185128191667	0.141867180895238	0.0308432522297619	0.00211909090238095	-0.0032902402702381	0.478827414884524
KIF18B	-0.165006551847619	0.302429197788095	-0.105810388345238	-0.0217403734952381	-0.699995737955952	-0.224864812083333	-0.434853213733333	-0.0407021238821429	0.0266899438559524	0.139392292357143	-0.0920342872988095	-0.0653908965892857	-0.401804748065476	-0.367250160882143	-0.0494467685369048	0.00758341335119048	-0.0732862551238095	-0.0261840639238095	-0.0827738552744048	0.0168855996571429	-0.00252212117857143	-0.063993811247619	0.0319203993869048	-0.0455449693654762	0.0887681639595238	0.228580677361905	0.168650162979762	-0.0169046249916667	0.116582240841667	-0.173810267214286	0.0333291285821429	-0.0486359228857143	0.141377449946429	-0.061587901277381	-0.0683460485178571	-0.00763732883154762	0.234572736285714	0.00299450661666667	-0.033588096825	0.0413182894880952	-0.25314771334881	-0.130657719970238	0.126662176884524	-0.0676441221571429	0.0164035377583333	-0.0163028315845238	-0.0137187457880952	0.0703689229238095	-0.231811667157143	0.347149865063095	0.352951073329762	0.1590875339	-0.278062418842857	-0.128957176764286	0.0406370891916667	0.0686663715535714	-0.00793354995595238	0.0816971634357143	0.0405222166785714	0.48369723865119	0.0379463954428571	-0.0760391856559524	-0.259193742884524	-0.108893252438095	0.0841394874916667	0.0411645346107143	0.0265682547416667	-0.246295855317857	-0.146210608232143	0.036094028502381	0.208133893067857	0.0603362880833333	-0.158171386921429	-0.0996813579857143	0.44282968119881	-0.0762258638916667	0.00303064134761905	-0.00640341836428571	-0.180509508560714	0.149548063739286	-0.0185815122511905	0.207948910392857	0.187831859408333	0.1336098727
KIF1A	0.0279521589083333	0.00123654027619048	0.0841394874916667	0.0254063317392857	-0.384429507498809	-0.145599458390476	0.0387336663845238	0.132023306964286	-0.102572029616667	0.197819738421429	-0.0114890577416667	0.00962614111547619	-0.0362622101678571	-0.2577418159	0.189521413109524	0.134081509711905	0.0473913113297619	0.0974265237702381	0.112988100491667	0.223523315058333	0.0413549548952381	0.0336799620059524	0.166143202469048	0.0841394874916667	0.0260596507321429	0.035745911797619	0.130784259366667	-0.00261060183452381	0.186306350997619	-0.00232547558333333	0.0436206611666667	-0.0577246980738095	-0.037624805272619	0.219367197027381	-0.258075520369048	0.0542358906285714	0.146428885647619	0.0857874414869048	0.000310854744047619	0.00198673931428571	-0.014103927222619	0.175750526625	-0.0793012934952381	0.0302042598702381	0.451192755475	0.0498310331130952	0.0505744793011905	0.032169924572619	-0.0103281329345238	-0.119037376763095	-0.0633597550297619	0.09900635485	-0.0235677984464286	-0.11461958347619	-0.0914324570916667	-0.0726910718047619	-0.159250541371429	-0.0433807668226191	-0.136237775733333	0.0583282716785714	0.0450007773714286	-0.195253210710714	-0.0351926652035714	-0.361901558911905	-0.312574485479762	-0.165791543078571	0.0905717997916667	-0.243222162386905	-0.0723995809547619	0.10582373174881	-0.291490474957143	0.262819046444048	0.0164035377583333	-0.0409600561785714	-0.030136697472619	0.178664738794048	0.00292052451547619	-0.12536462375	-0.126413372114286	-0.109228403303571	0.305224629660714	0.136260701533333	0.0289978702869048	0.0594800803511905
KIF1B	-0.15064265072381	-0.0282522469988095	-0.389672850141667	-0.400097581528571	0.226826180409524	-0.240785980782143	-0.506615545635714	-0.145071827407143	-0.257973168820238	-0.469280206971429	0.171631612303571	-0.512748154702381	-0.362269381080952	0.238230388246429	-0.761856920913095	-0.607694708057143	-0.294265563279762	-0.213676721838095	0.010276780497619	-0.0534816345675	-0.160412083330952	0.164793938911905	-0.369935443839286	-0.526041612220238	-0.251093206740476	-0.42817679867619	-0.431519194670238	-0.349574787405952	0.312647842658333	-0.375462273422619	-0.937651350654762	-0.241978186784524	0.216647230822619	0.00547039205952381	0.0197935407125	-0.405381157365476	0.239252039727381	-0.122737417263095	0.235586706547619	0.0857874414869048	0.339106050886905	-0.134580893167857	0.214426893555952	0.0258362053678571	-0.172831609952381	-0.218234593864286	0.0278750035940476	-0.158546359478571	-0.502599035809524	0.596613216309524	-0.122320500177381	-0.597214236682143	0.332919186120238	0.113789550807143	-0.560916518820238	-0.306753989727381	0.182796499767857	0.395747981386905	0.167515968447619	-0.453056625844048	0.352775919746429	0.445349879064286	0.347149865063095	0.126757778438691	0.396377893857143	0.396596315383333	0.323040589632143	0.295676710333333	-0.0397046953511905	0.180431090966667	0.328885734253571	-0.150569073982143	0.519891206279762	0.303404682213095	0.558058387454762	0.595395446103571	0.326685801764286	0.557142302421429	0.170226791461905	0.50466512775	0.136311763610714	0.457890454944048	-0.177319650395238	-0.236809265085714
KIF1C	-0.124331707638095	-0.24208749922381	0.0662620528440476	0.444469750642857	-0.10159985079881	0.112988100491667	0.128663628490476	1.06473021366071	0.217168354534524	-0.109000090980952	-0.347826130138095	0.199112706019643	0.154971911920238	-0.0952754111369048	0.285085275532143	0.28316563947381	0.531923560744048	-0.0940073136583333	-0.365282423761905	0.325780904690476	0.655384693928571	0.387452957940476	0.345787837069048	-0.0253077919654762	0.189982309557143	0.0671828367309524	0.0974698798333333	0.0733897717309524	-0.106889999475	0.216095829817857	-0.0769278556321429	0.0904358605047619	-0.417816631163095	0.548700132378571	-0.131786545211905	0.199561888520238	-0.312998924215476	-0.00661513367857143	-0.29077558400119	-0.208162885880952	0.360297065930952	1.35547608126071	0.527456959708333	0.00307152213452381	0.667078931623809	0.0587397432440476	0.214150512640476	0.233943552384524	-0.281967800634524	-0.0431312698107143	-0.189084373830952	0.0878977045214286	-0.711145854096429	-0.199334604034524	-0.296296145203571	-0.260289146167857	-0.0367758801071429	-0.269030897154762	-1.16740705164524	-0.0836844456297619	0.37223354302619	-0.143441045841667	-0.025937004672619	-0.708884315485714	-0.115849618532143	0.0112862357892857	0.817620408044048	-0.154503205916667	0.0781539134238095	0.288217912003571	0.0762752181523809	0.537740257645238	-0.11898276310119	-0.084018787902381	0.0282935625583333	0.201093859253571	-0.223125083534524	-0.604345161055952	-0.554806110453571	-0.0906992225738095	0.651817686408333	0.514634138535714	-0.277402710166667	-0.299178182421429
KIF20A	-0.269844235827381	0.0520252064738095	-0.108617963760714	-0.268062586516667	-0.946739474384524	-0.24597638310119	-0.0951181761440476	0.0876087116107143	-0.173187469136905	-0.0254908287892857	-0.0734690837821429	0.0373653545619048	-0.49668528077619	-0.575929193155952	-0.107478961744048	0.00435422337142857	-0.116738598855952	-0.584244588967857	-0.291490474957143	-0.10289493472619	-0.0536023015380952	-0.185000178963095	-0.034286350777381	-0.228120888465476	0.0351894985654762	-0.371378040413095	-0.1034865424	-0.0943922088035714	-0.0230751781285714	-0.0272470610690476	-0.332079166977381	-0.1880780856	0.230795401261905	0.0532299988571429	-0.203256088317857	-0.13563158605119	-0.00828387473095238	0.569935143195238	0.0284065814642857	0.0801934607309524	-0.0169741869785714	-0.06755861845	0.13813704635119	-0.16229496822381	0.259040407005952	0.0133684293845238	-0.279809122657143	0.242940483708333	0.0035443860202381	0.097923390222619	0.042300169072619	-0.115746220340476	-0.217402972795238	-0.0651710551083333	-0.0159609933690476	0.242940483708333	-0.193959690922619	-0.208714863414286	-0.133667270717857	0.00350705497142857	-0.159855017053571	0.109414971320238	-0.0552020411309524	-0.267476567753571	0.144912188842857	0.0935921968011905	0.289240950202381	0.121636195889286	-0.639822697702381	0.494321947530952	0.414216558936905	0.320253057809524	0.516733067339286	0.343312201516667	0.312647842658333	0.189596111684524	0.144121675422619	0.0972031806047619	0.0266483817303571	0.182588070660714	0.532750417985714	0.468572352314286	0.427515664097619	0.411218273353571
KIF20B	0.101588624110714	0.0297002168571429	-0.0792134866238095	-0.120422143452381	0.314505015235714	-0.165091159396429	-0.152737698916071	-0.0778165605440476	-0.0381878763785714	-0.00151205497738095	0.211799493820238	0.0543217757357143	0.0817368452380952	0.101106975905952	-0.022126343825	0.0506485450821429	-0.16878457222381	0.502130576495238	-0.0448202925404762	0.0431477224690476	-0.147049048389286	-0.130488249288095	0.0125078798	0.326530766692857	-0.10319776319881	0.336321663742857	-0.0493093045095238	-0.050556239852381	0.0299456137083333	-0.158171386921429	-0.239030516541667	-0.206329198683333	-0.0290925668059524	-0.143247094011905	0.0694629499107143	0.00855381878214286	0.194710962692857	-0.151190699372619	-0.0430144578047619	0.0789529910976191	-0.28455997115119	-0.156665576961905	-0.171681426067857	0.0126941679488095	-0.0103651850011905	-0.177319650395238	-0.0603248092392857	-0.132684033857143	0.025143459752381	-0.224162336260714	-0.0203804204940476	0.337860487165476	0.00642495472380952	0.013621760225	-0.140002446714286	0.172429153679762	0.0338646030130952	0.0977569033238095	-0.0417014259678571	0.696760663313095	-0.0165722020119048	0.0403691956273809	0.0853002337595238	0.0814265534904762	-0.215741922757143	0.0409266368976191	-0.00248791856309524	-0.00640341836428571	-0.00894565663452381	-0.14979888747381	-0.0864700176476191	-0.0280774471011905	-0.0209029204535714	0.152275474940476	0.296462719379762	-0.0892991571452381	0.0302042598702381	0.112763957822619	0.134787796877381	0.19964706825119	-0.108522989717857	-0.194900937925	0.453467960521429	0.177029949735714
KIF21B	-0.399629951721429	0.0351483184428571	-0.0195962154559524	-0.256915168989286	0.151726152083333	-0.134385933161905	-0.718603265734524	-0.0619627823642857	-0.140830650709524	-0.0347424122333333	0.185427945392857	-0.082058569727381	-0.203951801732143	0.145901329214286	0.0694629499107143	0.0451098874619048	-0.0480932315797619	0.243655298955952	0.156820025190476	-0.0144289540678571	-0.00589413450083333	-0.0752783978178571	-0.0152356169678571	0.0244993404416667	0.220729339420238	0.0862806064916667	0.0682712092095238	-0.032176613022619	-0.30256757659881	0.270345937853571	-0.166801937466667	0.168322094880952	0.110752876580952	-0.274085979642857	0.271169720679762	-0.102273143463095	-0.0418178585666667	-0.0552020411309524	-0.105101302559524	0.133171560375	-0.36090516920119	0.134242050327381	-0.031821383622619	0.0840456512583333	0.335480834810714	-0.14667140877381	-0.328637946822619	0.0274200703511905	-0.163150675828571	-0.0400769170119048	-0.0233102711059524	-0.00712953639166667	-0.329420212467857	-0.182372503646429	0.00978123113928571	0.147532056855952	0.0569743170607143	-0.0582269864321429	-0.171605871542857	-0.165281749759524	0.0523556699944048	-0.108522989717857	0.285085275532143	-0.0224778148083333	-0.359247923127381	0.010205835747619	0.60485780212381	-0.0611920646976191	-0.248012241633333	0.183390409128571	-0.575265217321429	0.423528378710714	0.201646808683333	-0.118012815858333	0.524322001446429	0.0371812539011905	0.0266899438559524	0.0247591371964286	-0.606380384504762	-0.679428799445238	-0.0542402278869048	0.26471988807381	-0.164731603946429	-0.225278179027381
KIF22	0.235292125759524	0.208133893067857	0.116858291121429	0.163293776089286	-0.298613210803571	0.148259983914286	-0.0255666016904762	0.0322081595428571	-0.0386786853904762	0.100588970936905	-0.133667270717857	-0.0647877257380952	0.0223827682511905	-0.237500150804762	-0.0112317037857143	-0.0716912559857143	0.182443022677381	-0.268677429914286	-0.218979741377381	0.106471752267857	0.0917585297404762	0.0967798641154762	0.109149699502381	0.246842708361905	0.119729037591667	-0.189976297660714	0.116462876479762	0.376559919917857	-0.21209697602381	0.123255319425	0.174108080327381	0.081046113472619	-0.0891089470190476	0.00862198743809524	-0.0773580204666667	0.128479951630952	0.0191031887892857	0.12823813745	0.148128194594048	-0.297195692790476	-0.122016392858333	0.118204910766667	-0.0644150765678571	-0.233848595971429	0.133492300619048	0.0720907813416667	-0.354189787758333	0.195396107165476	-0.12523450867619	-0.0760654421642857	0.106856576553571	-0.0685674520773809	-0.0561586735321429	-0.00578479245083333	0.0167828458107143	0.19727244887381	-0.0684416191583333	-0.413272422138095	-0.173323984752381	-0.164280046260714	0.150368239892857	-0.252098168569048	-0.000664296035714286	-0.237157520507143	-0.103699247253571	0.0926008831083333	0.0142100970940476	-0.00984973900952381	-0.0327798555404762	0.232272515459524	0.460478261330952	0.221789116521429	0.351581827359524	-0.0397442939940476	-0.0677434827202381	-0.0327426366345238	-0.102476779614286	-0.0788412016880952	-0.169419294425	0.124462217772619	0.0845776527261905	0.297140983842857	-0.11228764199881	-0.0347861196904762
