id	GSM1302047_Control	GSM1302054_Control	GSM1302056_Control	GSM1302057_Control	GSM1302070_Control	GSM1302072_Control	GSM1302073_Control	GSM1302075_Control	GSM1302033_Treat	GSM1302034_Treat	GSM1302035_Treat	GSM1302036_Treat	GSM1302037_Treat	GSM1302038_Treat	GSM1302039_Treat	GSM1302040_Treat	GSM1302041_Treat	GSM1302042_Treat	GSM1302043_Treat	GSM1302044_Treat	GSM1302045_Treat	GSM1302046_Treat	GSM1302048_Treat	GSM1302049_Treat	GSM1302050_Treat	GSM1302051_Treat	GSM1302052_Treat	GSM1302053_Treat	GSM1302055_Treat	GSM1302058_Treat	GSM1302059_Treat	GSM1302060_Treat	GSM1302061_Treat	GSM1302062_Treat	GSM1302063_Treat	GSM1302064_Treat	GSM1302065_Treat	GSM1302066_Treat	GSM1302067_Treat	GSM1302068_Treat	GSM1302069_Treat	GSM1302071_Treat	GSM1302074_Treat	GSM1302076_Treat	GSM1302077_Treat	GSM1302078_Treat	GSM1302079_Treat	GSM1302080_Treat
AARSD1	-0.75835347361875	-0.52234913124375	-0.662469097220833	-0.6608518059	-0.56325555625	-0.73304861180625	-0.7489843743125	-0.39853368125	-0.662469097220833	-0.73648993055625	-0.642973610760417	-0.36429444444375	-0.53351006805625	-0.412890138889583	-0.331590485419792	-0.53993211875	-0.32796354305625	-0.378177777779167	-0.816266665972917	-0.629149444096875	-0.466783680554167	-0.60570364583125	-0.587493836805208	-0.579796007639583	-0.8107663194375	-0.667991145833333	-0.270135520834375	-0.04708177081875	-0.68798680555625	-0.246986909722917	-0.452193576389583	-0.689335763889583	-0.465642014583333	-0.586935416672917	-0.504893195139583	-0.578340277785417	-0.56686006875	-0.519803472222917	-0.337715798610417	-0.414696702083333	-0.555922569452083	-0.759049652783333	-0.526639584722917	-0.396655416658333	-0.519177638889583	-0.526053609722917	-0.561097291658333	-0.486559374304167
AASDH	0.232237915285417	0.173574375014583	0.0904309027770833	0.0751886459041667	0.107921875	0.14107274305	0.192197048610417	0.156845485416667	-0.062146875	-0.07516986118125	0.150974305554167	-0.051969965309375	-0.119958768059375	0.320444896520833	0.0680676736104167	-0.1354469798625	-0.0679612845145833	-0.101591058333333	0.101545486108333	0.0549434722291667	0.225682292360417	0.11919881875	-0.0335617709729167	0.113092707639583	0.122420555547917	0.192313992708333	-0.11091180493125	-0.0195747916666667	-0.02589618063125	0.00118284722291667	0.292634548610417	-0.0211218055604167	0.00533072909791667	0.0326065971833334	-0.166105035416667	0.00668715276458333	0.0672951388875	-0.224273575689583	-0.0711179861854167	-0.0821263891041667	0.1512571875	-0.00540763889583333	0.06198298618125	0.313014756945833	0.0147164930541667	0.0995979173666667	0.125661631945833	-0.03554155085625
AASDHPPT	-0.792762777777083	-1.00722152777917	-0.4921053465375	-0.767904340277083	-0.884372916672917	-0.890616666672917	-0.712888889577083	-0.894869963895833	-0.655938540285417	-0.839795138889583	-0.673298125346875	-0.481626323955208	-0.809067709022917	-0.8681344618125	-0.866076388889583	-1.04621631944375	-0.7904609375	-0.863355902091667	-0.589847309025	-0.846700172222917	-0.834686979172917	-0.808190624304167	-0.810204165972917	-0.740455034727083	-0.753844096535417	-0.74243444444375	-1.05892622222292	-0.697815190971875	-0.587909513889583	-0.676716146184375	-0.703520138889583	-0.92942864583125	-0.555296422222917	-0.669482639583333	-0.787024583333333	-0.805925208325	-0.76495086875	-0.86372369791875	-0.6381295138875	-0.800316666666667	-0.75835347361875	-0.485769478479167	-0.682572065621875	-0.657888914383333	-0.781445798610417	-0.82577	-0.596131684025	-0.82002257013125
AASS	0.824204861110417	1.10605261805625	0.711025347229167	1.37764547916667	1.18890763889583	1.01525434410104	0.784079861104167	1.14009653471667	-0.2284111118	0.540595486125	-0.31091475625	0.19963194375	0.168352083335417	0.58832711874375	0.62617986180625	0.328470277779167	0.587704775	-0.087011718753125	0.370106249297917	0.175041319095833	-0.0517631654520833	0.0445586806333333	1.00485537500625	0.765865746184375	0.07678246520625	0.608234462152084	0.149234896182292	1.00222774340313	0.444473869052084	0.420946527777083	0.61213107569375	1.717456597225	0.0540351737520833	1.13965226389167	0.921028611110417	0.108095763333333	-0.0154642361041667	0.47018024305625	0.18899923749375	0.17631727465625	0.530407290970833	0.174914236458333	0.400909027778125	0.307461284027083	0.597659201383334	-0.418194095833333	0.610441213889583	0.5755153645875
AATF	-1.0753413194375	-0.809765347222917	-0.963273264583333	-0.7977217	-0.840317014583333	-0.945761666672917	-0.7823772576375	-0.596568402083333	-1.00498715277708	-1.04087257639583	-0.997520104166667	-1.23500155903229	-1.03383679861042	-1.24074791666667	-0.918325347220833	-1.10632361804792	-0.930177760417708	-0.521833853472917	-1.10878246180521	-0.8818194444375	-0.978230416666667	-1.08775045138958	-0.781111197913542	-1.16665520138958	-0.822528124996875	-0.982936284727083	-0.7212420125	-1.04769652777708	-0.931767708333333	-1.02012741666667	-0.939472222916667	-1.19970072916667	-1.02967714583333	-1.13075900695208	-1.20019322916667	-0.956986457645833	-0.574393923610417	-0.92861319375	-0.94364131944375	-1.02967714583333	-0.89391562569375	-0.504613471527083	-1.06270260416667	-0.94765625	-0.805705729860417	-0.811457117366667	-1.2180111180625	-0.783494027083333
AATK	1.26041785416667	1.69904813194375	0.800654704860416	1.4071430486125	1.15352916666042	1.57729133333333	0.774818228470833	0.930642361110417	0.854951041672917	0.679514061791667	0.763383194452083	0.150457742360417	1.12058319444688	0.485018228470833	-0.21221579861875	0.7571592007	0.6843744444375	0.5164423625	0.474748212852083	0.7332486111125	0.8055170826375	0.91380382013125	0.45028489514375	0.635837846533333	1.17814375001458	1.16783090278542	-0.0457397569375	0.0889052083416667	0.763112463885417	0.306661458335417	0.218645138891667	0.716308158339583	0.383836980554167	0.373817361110417	0.608960416672917	0.290393229172917	0.419155033335417	0.89733984375	-0.0909314232958333	0.309981422222917	0.731097395833333	0.531369444439583	0.5760317701375	0.1183796875	0.335326735416667	0.344160833333333	0.205579514583333	0.714058836454167
ABAT	-0.767384392010417	-0.682876388195833	-0.526784721527083	-0.55205017430625	-0.543253472229167	-0.447921874291667	-0.81983541666875	-0.76271232569375	-0.794455642360417	-0.892888404166667	-0.684499132294792	-0.7453763888875	-0.720004860416667	-0.824292708333333	-0.55071918368125	-1.01669340277708	-0.299956631597917	-1.126125625	-0.599524653472917	-1.17627166666667	-1.15464635416667	-0.74197881943125	-0.70685833333125	-0.6794586805625	-0.6686723263875	-0.835826040970833	-0.905032465270833	-0.808190624304167	-0.794622124404167	-1.06000417360417	-0.7671020826375	-0.755013976038542	-0.661661285422917	-0.35477968680625	-0.99129062430625	-0.899393229513542	-0.666814409029167	-0.671621354166667	-0.688741111804167	-0.74290625	-0.62312569409375	-0.884481597572917	-1.02232621527708	-0.845976388889583	-0.640253472916667	-1.08951197916667	-0.398997872917708	-1.07496577083958
ABCA1	1.47509201388958	1.0210272569375	0.297260347229167	0.922463541666667	-0.0798800346604167	0.490503125	0.787793922922917	0.870370034029167	0.6970131944375	0.61191892360625	0.6782001736125	0.576882465623958	0.951979688202083	0.631074826389583	0.365136458333333	0.8212461826375	0.876073697221875	0.562578125	1.03720070138333	0.828847918741667	0.275989584027083	0.451986227678125	1.05290124999167	0.804118298597917	0.83181875	0.868562846527083	0.522732811797917	0.257428106947917	0.578865103466667	0.578466910416667	0.671325172916667	1.156061458325	0.76185221299375	0.726618958335417	0.53916506944375	0.603185416652083	0.602455625	0.893035209722917	0.546553646529167	0.739944097216667	0.780543680202083	1.10781925694375	0.8737585257	0.772774688202083	0.893970763889583	0.573704166679167	0.71558541598125	0.70450625
ABCA10	0.181426736808333	0.111863540277083	0.35759776875	0.546082465270833	0.348481510760417	0.5043717013875	0.140684860767708	-0.25512138888125	0.198178645833333	-0.1945006076375	0.193480034376042	-0.176095659027083	0.0497203124979167	0.0670559028458333	0.4888526913125	0.210052778472917	0.03699805555625	-0.326083159722917	0.210273906254167	0.0541498611041667	0.44455381944375	-0.0583829861135417	-0.00241840277708333	0.332424652433333	0.0646075173229167	-0.411757430558333	0.0420388889260417	-0.0350930554854167	0.0050015625	-0.125832847222917	-0.0273909375708333	0.00665434027083333	0.113560415979167	-0.0119449826416667	-0.140790885413542	0.13287274375	0.478738541666667	0.116774999653125	0.246725139583333	0.342372915972917	0.0484780555562501	-0.051196006971875	0.163380034720833	0.561860418047917	0.00814406257083333	0.0665751735447917	0.134712847229167	-0.0165404167010417
ABCA11P	0.086752083371875	0.831504653470833	0.750461284020833	0.668888541666667	0.601046527779167	0.808188542709375	0.4825520138875	0.60655572918125	0.721851040970833	0.0951323784718751	0.322025000695833	0.123401735422917	0.229665625346875	0.6947494798625	0.8864930548625	0.238897569445833	0.347693402777083	-0.600919792360417	0.169838454864583	0.253494097222917	0.573058679861458	0.22865062569375	0.242334895833333	0.81112944375	0.613111457645833	0.292822777783333	0.347693402777083	0.354346910066667	0.106820659035417	0.273763020833333	0.29612673611875	0.189123437846875	0.527486458333333	0.185689618055208	0.331265104166667	0.05093958325625	1.0145725625	0.673481597229167	0.623011284722917	0.259616388889583	0.646208506597917	0.0830607639239583	0.27204316715625	0.5371835934	-0.0158517361083333	0.602654513891667	0.59473211875	0.281878820139583
