id	GSM2978789_Control	GSM2978790_Control	GSM2978791_Control	GSM2978792_Control	GSM2978793_Control	GSM2978794_Control	GSM2978795_Control	GSM2978796_Control	GSM2978797_Control	GSM2978798_Control	GSM2978799_Control	GSM2978752_Treat	GSM2978753_Treat	GSM2978754_Treat	GSM2978755_Treat	GSM2978756_Treat	GSM2978757_Treat	GSM2978758_Treat	GSM2978759_Treat	GSM2978760_Treat	GSM2978761_Treat	GSM2978762_Treat	GSM2978763_Treat	GSM2978764_Treat	GSM2978765_Treat	GSM2978766_Treat	GSM2978767_Treat	GSM2978768_Treat	GSM2978769_Treat	GSM2978770_Treat	GSM2978771_Treat	GSM2978772_Treat	GSM2978773_Treat
 MAGT1 	5.9649118125	5.464240875	5.54684458333333	5.70821125	5.83542989583333	5.73511104166667	5.667456875	5.63766854166667	5.66139389583333	5.98414416666667	5.35728875	6.02110791666667	6.35100260416667	6.19805395833333	6.38454079166667	6.158799375	6.32000320833333	6.65636927083333	6.4674324375	6.517185125	6.23275514583333	6.36334604166667	6.791453125	6.1263531875	6.48263414583333	6.47164114583333	6.60168010416667	6.58717520833333	6.5597828125	6.53318083333333	6.4614444375	6.51329739583333	6.27541614583333
 MAK 	5.09708510416667	5.95230354166667	5.95717916666667	5.73571597916667	6.40172666666667	5.71843808333333	5.15443270833333	6.29513760416667	6.8529890625	5.72127197916667	5.7359246875	7.75433197916667	8.4043903125	7.2810575	6.38263172916667	7.70124135416667	6.2372705625	5.96692291666667	5.936183125	6.78101864583333	6.90829697916667	7.72451072916667	6.90563885416667	7.7382978125	6.680393125	5.9649118125	8.21716425	6.76928802083333	6.82372764583333	8.25101610416667	6.21464916666667	5.66275416666667	7.35352847916667
 MAK16 	6.94842129166667	7.21746129166667	6.87257458333333	7.23142052083333	7.52981010416667	7.29174833333333	6.55013360416667	7.871245	7.03986375	6.97571797916667	6.65007672916667	8.23124083333333	8.29810479166667	8.24446327083333	8.5129009375	8.12071635416667	8.43214385416667	8.4825369375	8.30700989583333	8.13625833333333	8.0218063125	8.32766504166667	9.43109854166667	8.2874521875	8.33140145833333	8.53878708333333	8.78470395833333	9.09352185416667	8.50951822916667	8.6212278125	8.66104572916667	8.97759545833333	8.5857744375
 MAL 	8.95064489583333	9.5630041875	8.64552364583333	8.48749797916667	8.02382546875	8.23812114583333	9.1891584375	8.00841452083333	8.9306375	8.68669027083333	9.60232027083333	7.13940166666667	7.30309395833333	7.343327125	7.9080430625	7.70303729166667	8.18506072916667	7.99165708333333	8.3424196875	7.78050339583333	7.35013885416667	7.90868416666667	8.12211072916667	7.33357625	7.50155645833333	8.02090197916667	7.6095730625	7.86166375	7.61274961458333	7.549734375	8.233145625	7.87148875	7.96872072916667
 MAL2 	12.23626075	11.8069875625	11.670974875	11.8648092083333	11.9254221041667	12.0597681041667	12.0191119791667	11.9467133333333	11.6354119166667	11.9123331666667	11.8772003541667	10.7270810833333	11.4301826458333	11.3294724791667	11.7558166666667	10.775722	10.6910332291667	11.1610972291667	10.9190419375	11.5470168125	11.299952	11.0585507708333	10.94151875	10.9552686666667	11.2030485833333	11.326917875	11.5036683541667	10.4292165208333	11.1158747916667	11.5289455625	11.0745384166667	11.4301826458333	10.7597259375
 MALAT1 	10.3738382083333	10.2972325	10.1540876458333	10.0904166666667	10.857255	10.5259314583333	9.80184552083333	10.6533127291667	10.5337880208333	10.4135995833333	9.93528375	11.3950841666667	11.3385124166667	11.2112185416667	10.946167125	11.4369254166667	11.6907652083333	11.1004311041667	11.1420064375	10.9289138541667	11.2432255	10.8254626041667	11.1130132291667	10.9851755208333	10.9805030208333	11.4114431041667	11.4042225	11.3385124166667	11.5551967708333	11.2660734583333	11.3139460208333	10.97230275	11.271712125
 MALL 	10.5985257291667	10.0684180833333	9.99064552083333	10.1556910416667	10.2404654166667	10.341009375	10.6879385416667	10.3354201041667	10.0339141354167	10.51333125	10.3311045833333	8.76978395833333	9.03213802083333	9.5760953125	10.0035631770833	9.32374702083333	9.096608125	9.62715552083333	9.5427143125	9.84707010416667	9.83045514583333	9.3104825	9.53434685416667	9.135921875	9.66072625	9.70039777083333	8.86903827083333	9.0090265625	9.56252308333333	9.5423161875	9.19385697916667	9.59569270833333	8.98867270833333
 MALSU1 	9.7563771875	10.1024219375	10.0886732291667	10.19350096875	9.92488145833333	10.0601778125	10.13995625	9.98515770833333	9.96714895833333	9.981261625	10.5018791666667	8.7452841875	8.86374625	8.78443510416667	8.859053625	8.56010916666667	8.51814683333333	8.77599270833333	8.67214333333333	8.79782440625	8.57321739583333	8.69953964583333	8.71711022916667	8.69662952083333	8.83994095833333	8.43138522916667	8.41965791666667	8.70594458333333	8.72816239583333	8.48267742708333	8.63836666666667	8.77845266666667	8.65096572916667
 MALT1 	7.50221038541667	7.0498428125	6.86414410416667	6.68952041666667	7.51614364583333	7.01530083333333	6.81712229166667	7.22997729166667	7.05773266666667	6.94504333333333	6.790994375	7.94538066666667	8.049502125	7.92535833333333	7.85388510416667	7.96747420833333	8.32460041666667	8.02960895833333	7.98755558333333	8.08226604166667	8.01225302083333	7.92728358333333	8.10111208333333	7.71684152083333	7.99248989583333	8.233631875	8.195950625	8.47647629166667	8.70780427083333	8.09028239583333	8.56066270833333	8.2604078125	7.94465504166667
 MAMDC2 	10.4213507916667	9.866846875	10.3582775	9.9527861875	10.0102341875	10.2695404583333	9.97741427083333	9.91288104166667	9.725655	10.2425052083333	9.7931671875	9.53772520833333	10.0410084791667	10.0904166666667	10.5323680416667	9.88018004166667	10.0944922916667	10.2916553854167	10.4483831666667	10.2485184375	10.2614939583333	10.4992715208333	10.0652525625	10.1761278541667	10.3483791666667	10.2817032916667	10.4679651458333	10.285928125	9.3201640625	10.54520525	10.0841151875	9.56970235416667	10.7614714583333
 MAMDC4 	7.36196889583333	7.48824479166667	7.587578125	7.3218238125	7.4032840625	7.57725702083333	7.57128020833333	7.23311397916667	7.62283666666667	7.46034864583333	7.5422746875	7.10698927083333	7.12319958333333	7.18807079166667	7.10717833333333	7.3932053125	7.556774375	6.87257458333333	6.98184447916667	7.24295947916667	6.95174260416667	6.66767916666667	6.80679972916667	6.90966375	6.969575375	7.25852520833333	6.70981429166667	7.21362148958333	7.1008220625	6.9346944375	6.77118989583333	7.10673770833333	7.04892354166667
 MAML1 	8.61812564583333	9.11078520833333	8.80288166666667	8.8053996875	8.31762297916667	8.583098125	8.97958297916667	8.51700152083333	8.75432033333333	8.57697239583333	9.0547384375	8.07257427083333	8.12071635416667	8.15995795833333	8.0904965625	8.22870183333333	8.38015285416667	7.96048935416667	7.92686666666667	8.12353145833333	7.85755604166667	8.0065280625	7.67208583333333	7.9445465625	8.0541275	7.89963541666667	7.61339760416667	7.94102354166667	8.15231770833333	7.73583625	7.92728358333333	7.91217208333333	7.63132597916667
 MAML2 	9.3320446875	9.0090265625	9.40411327083333	9.2480171875	9.54495354166667	9.61588014583333	8.97890083333333	9.31748077083333	9.2343840625	9.29543522916667	9.02591875	8.8228706875	8.8587953125	8.78099625	8.59656922916667	8.8748255625	8.66372179166667	8.86207791666667	9.01423110416667	8.98204614583333	8.84463867708333	8.9002790625	8.34359620833333	8.66059244791667	8.76555145833333	9.17021416666667	9.25874010416667	9.2064834375	8.90385520833333	9.25210127083333	8.97322941666667	8.61924666666667	9.31685139583333
 MAML3 	8.21892427083333	8.11434010416667	8.61924666666667	8.60451604166667	8.4396496875	8.344926875	8.13888395833333	8.16928739583333	8.41547114583333	8.6807646875	8.14136479166667	7.08801927083333	7.35886114583333	7.51595145833333	7.3202090625	7.17091083333333	7.21126958333333	7.7770309375	7.83174072916667	7.61467239583333	7.72065625	7.77178704166667	7.49715104166667	7.27843619791667	7.39594020833333	8.10942583333333	7.982009375	8.00543958333333	7.48537985416667	7.7840986875	7.81956552083333	7.48459145833333	7.9509940625
 MAMLD1 	8.16222614583333	7.80320310416667	7.466525625	8.51752635416667	7.30510972916667	7.743634375	8.049745	7.726586875	8.0813596875	8.38092395833333	7.93510845833333	6.6778143125	6.78203433333333	6.92647072916667	7.62614691666667	6.65342183333333	7.30736645833333	7.725579375	7.10008632291667	7.2200700625	6.81049045833333	7.27752327083333	8.0443493125	6.7442346875	6.92882395833333	7.12177010416667	7.04534916666667	7.66250833333333	6.91431375	6.71773677083333	7.44969041666667	7.36369572916667	7.38752604166667
 MAMSTR 	6.929394125	7.044524	6.96653285416667	7.00370322916667	6.673370625	6.77420947916667	7.16542020833333	6.72269260416667	6.85107822916667	6.5753956875	7.17005860416667	6.78438875	6.58237479166667	6.44807145833333	6.673879125	6.65960447916667	6.74138291666667	6.58566877083333	6.34459864583333	6.33160979166667	6.28632041666667	6.37095157291667	6.16806979166667	6.43634833333333	6.58566877083333	6.63571177083333	6.153058375	6.84281983333333	6.69054472916667	6.29683354166667	6.49811979166667	6.24825677083333	6.4878185
 MAN1A1 	9.32693791666667	9.51996777083333	9.37946635416667	9.363605	9.82490083333333	9.449818125	9.26125927083333	9.740819	9.61788308333333	9.347185	8.92631	10.1716929791667	9.8940293125	9.94653958333333	10.0240667083333	10.3106240416667	10.3053185416667	10.1292982291667	10.2124697916667	10.137500625	10.093327	10.1849858958333	10.1905191666667	10.109899375	9.92156827083333	10.3633534583333	10.2327608958333	11.0293654166667	10.8254626041667	10.2706503125	10.4905649583333	10.285928125	10.5146159583333
 MAN1A2 	8.39156004166667	8.05732035416667	7.8030856875	7.92384114583333	8.42773125	8.027164375	7.90868416666667	8.15468302083333	7.797440625	8.179609375	7.8612634375	9.51898947916667	9.5706765625	9.4999471875	9.33283229166667	9.58807078125	9.48288864583333	9.28889	9.35994214583333	9.41948354166667	9.29926129166667	9.48288864583333	9.30303291666667	9.53978729166667	9.39002333333333	9.56210895833333	9.75321334375	9.62298547916667	10.0045889583333	9.70366983333333	9.54950395833333	9.34512708333333	9.65599
 MAN1B1 	8.01866122916667	8.34886802083333	8.53663845833333	8.16904822916667	7.95171958333333	8.2522846875	8.35770145833333	8.062155	8.32532010416667	8.2488509375	8.363420625	7.92166395833333	7.588644375	7.97144208333333	8.0218063125	8.31553857291667	8.0466328125	7.87603697916667	7.971874375	7.94435635416667	8.00860333333333	7.73765041666667	7.63499416666667	8.1417505625	7.90656395833333	7.91525079166667	7.51737041666667	7.76938114583333	7.95257416666667	7.80513239583333	8.01099333333333	7.73482375	7.72748791666667
 MAN1C1 	8.352475625	8.81581635416667	8.68293395833333	8.627838125	8.1892065625	8.2841196875	8.94776625	8.491198125	8.65786677083333	8.3724225625	9.14086802083333	8.20291333333333	7.75986427083333	7.98374708333333	8.1963549375	7.995839375	8.25931916666667	8.113188125	8.14660229166667	7.980358125	8.11888767708333	8.18747958333333	7.83634375	8.2765528125	8.07585354166667	8.16178552083333	7.99146197916667	8.267014	8.07543060416667	7.88852104166667	8.3548090625	8.1049149375	8.31030322916667
 MAN2A1 	8.46915052083333	8.385383125	7.83300447916667	7.95545041666667	8.46507904166667	8.221333125	7.78117614583333	8.29242745833333	8.16178552083333	8.0349619375	8.09158104166667	9.00191229166667	8.93664104166667	8.8955375	8.86903827083333	9.05675754166667	9.01228416666667	8.96130510416667	9.09951645833333	8.77599270833333	8.94121027083333	8.70177229166667	9.0831749375	8.80151375	8.96069458333333	9.17507527083333	8.9168203125	9.13718744791667	9.52136545833333	8.82975458333333	9.2018134375	8.98412145833333	9.20967925
 MAN2A2 	9.54549422916667	9.2513515625	9.3932000625	9.35994214583333	9.22099020833333	9.40449995833333	9.31629191666667	9.1287284375	9.34385583333333	9.32272097916667	8.98171364583333	8.3942290625	8.15333458333333	8.44979958333333	8.53976604166667	8.4070484375	8.46745225	8.80069322916667	8.50679635416667	8.14239954166667	8.37322458333333	8.37097166666667	8.52061979166667	8.53327104166667	8.32815135416667	8.385383125	8.18519229166667	8.39241354166667	8.40287072916667	8.21878520833333	8.548210625	8.40051795833333	8.32187666666667
 MAN2B1 	9.53300708333333	9.98984291666667	9.73277729166667	9.89057229166667	9.33322635416667	9.84827260416667	10.0468426041667	9.6031984375	9.81031125	9.65168125	9.993523125	9.44776535416667	8.67815995833333	9.0409530625	9.13082020833333	9.05219041666667	9.077069375	9.44031197916667	8.85413814583333	8.890756125	9.05766475	8.74653625	8.71439839583333	9.38084270833333	9.26687489583333	8.85556625	8.3748865625	8.43262008333333	9.27152204166667	8.55562833333333	9.0611725	8.92176295833333	8.6512246875
 MAN2B2 	8.49412947916667	8.8438990625	9.06965239583333	9.00128604166667	8.63812902083333	8.95332591666667	8.82136625	8.91773766666667	9.132519375	8.972931625	8.45986635416667	7.93331302083333	7.733948125	7.7464506875	8.05212635416667	7.83394697916667	8.049745	8.32625270833333	7.80843125	7.83193239583333	7.85856614583333	7.82601454166667	7.71020260416667	8.1002009375	7.8701435625	7.91150333333333	7.65249572916667	7.72298479166667	7.88916614583333	7.97322604166667	7.98444072916667	7.95030097916667	7.74276489583333
 MAN2C1 	9.39768141666667	9.30203395833333	9.44485177083333	9.39586402083333	9.51317739583333	9.25529447916667	9.5205046875	9.08472354166667	9.53201416666667	9.599091875	9.33784495833333	8.84356072916667	8.449560625	8.792743125	8.82814635416667	8.883451	8.84708072916667	8.83411214583333	8.94841908333333	8.41112270833333	8.64519083333333	8.94978922916667	8.4566996875	8.75244979166667	8.937769625	8.25774077083333	8.21624479166667	8.26927020833333	8.48771285416667	8.32555666666667	8.42892229166667	8.4722961875	8.33024860416667
 MANBA 	7.8037496875	7.426134375	7.6762934375	7.45616385416667	7.82117916666667	7.75210708333333	7.30373302083333	7.9394165625	7.47617114583333	7.55468785416667	7.19855729166667	8.1711915625	8.25654208333333	8.56747979166667	8.75692170833333	8.68890354166667	8.7135136875	8.80869104166667	8.8488885	8.78408416666667	8.92334895833333	8.500769375	8.34562958333333	8.38702491666667	8.65599604166667	8.9851184375	8.64251239583333	8.7259265625	8.7837419375	8.92049870833333	8.85721877083333	8.75277270833333	8.89359847916667
 MANBAL 	9.6191845	9.8412830625	9.77119754166667	9.79370816666667	9.09772052083333	9.31272583333333	9.94685242708333	9.46180020833333	9.71253697916667	9.66964208333333	10.133659125	8.352475625	8.02272625	8.48871098958333	8.338465625	8.15936760416667	8.35123125	8.24190520833333	8.257516875	8.2522846875	8.33477083333333	8.35788895833333	8.31691270833333	8.46864052083333	8.43580354166667	7.82333866666667	7.90824375	7.81355135416667	7.75142579166667	7.88916614583333	8.1155490625	8.04234901041667	8.01074645833333
 MANEA 	8.52992041666667	8.20155854166667	7.56131677083333	8.12902572916667	8.20758385416667	8.049745	7.7659584375	8.09774979166667	8.26078333333333	8.16124010416667	8.60924852083333	9.05878527083333	8.06316489583333	8.30182483333333	8.18196583333333	8.71143677083333	8.45177145833333	8.34517114583333	8.616306875	8.38426033333333	8.20923854166667	8.16397677083333	8.33684120833333	8.66526333333333	8.21668489583333	8.75305920833333	8.59431760416667	8.76347145833333	10.1943952916667	8.7872284375	8.7411571875	8.60510308333333	8.40334854166667
 MANEAL 	7.70013822916667	7.74903660416667	7.68306685416667	7.4265609375	7.10040760416667	7.452561875	7.87779125	7.17147520833333	7.61339760416667	7.547743125	7.86903697916667	6.39079458333333	7.05822690625	7.13464458333333	7.3901555625	6.897519625	7.26618520833333	7.17754958333333	6.93428302083333	7.00515802083333	6.72788	6.7679446875	7.01670552083333	6.97657979166667	6.93487583333333	7.18228652083333	7.01349770833333	6.8030171875	7.29154295833333	6.90829697916667	6.79435260416667	7.14976452083333	7.04205322916667
 MANF 	9.31125375	9.3614818125	9.34594725	9.230037375	9.1935103125	9.22202770833333	9.19315639583333	9.21699270833333	9.35873979166667	9.26536483333333	9.46653404166667	10.2087158333333	9.89992890625	9.8423984375	10.115938125	10.11084625	9.93596041666667	9.39925677083333	9.66354708333333	9.73571797916667	9.5490471875	10.0000835833333	9.63363160416667	10.3418834375	9.93208845833333	9.44674041666667	9.6411336875	9.31353208333333	10.0544210416667	9.35195416666667	9.64915339583333	9.72678125	9.68353433333333
 MANSC1 	9.15073604166667	8.77096666666667	9.05441302083333	9.37650889583333	8.85039452083333	8.67815995833333	9.25298645833333	8.86207791666667	8.8265315625	9.15517583333333	9.33517297916667	8.27349989583333	8.0363769375	7.8730525	7.97144208333333	7.957803125	7.85930947916667	7.9701265	7.90339495833333	7.88386275	8.15311854166667	8.1908150625	7.98374708333333	8.39317333333333	8.00841452083333	8.233145625	8.52707183333333	8.84770083333333	7.8247799375	8.5591884375	8.20923854166667	7.90778364583333	8.5361421875
 MAOA 	10.0370727916667	8.89748110416667	9.42974822916667	9.45547791666667	9.86576302083333	10.0032740625	9.1671784375	9.71082427083333	9.09309697916667	9.98353589583333	9.0933721875	9.15546604166667	10.158288375	9.98198472916667	10.7159876041667	9.45177416666667	9.73056510416667	10.0757286458333	10.3168982291667	10.9171127291667	10.2505060416667	10.6748828958333	10.1868316666667	9.29576479166667	10.1666646875	10.3168982291667	10.2278830208333	10.8497404583333	9.35319429166667	10.3836285416667	10.0086790625	10.4268760416667	10.3539897916667
 MAOB 	8.75745964583333	8.9136775	9.59806979166667	9.161519375	8.54851510416667	8.8645661875	8.46630455208333	8.73682083333333	9.00191229166667	9.05055197916667	8.179609375	8.71290672916667	9.26319052083333	9.09064077083333	9.22329504166667	8.84708072916667	9.20489302083333	9.217665	9.2540428125	8.97412697916667	9.02169233333333	9.51146097916667	9.27950525	8.80453572916667	8.8292059375	9.2487205625	9.25177520833333	9.15685277083333	8.140025625	9.10504375	9.2583196875	9.12128895833333	9.2965051875
 MAP10 	6.70100135416667	6.589876875	6.7067790625	6.65940802083333	6.57358847916667	6.63195489583333	6.67146234375	6.23037947916667	6.7284093125	6.46896	7.01074125	6.75474683333333	6.95780764583333	7.10809166666667	6.9098789375	6.868455625	6.75307791666667	7.218009375	6.89945	7.08099135416667	6.68726375	6.96806427083333	6.98881285416667	6.8228863125	6.80626875	7.09978479166667	7.27606885416667	6.984839375	7.25076989583333	6.9482271875	7.0825759375	6.9884440625	6.96464796875
 MAP1A 	6.2708640625	6.64346154166667	6.992387625	6.84300566666667	6.64841666666667	6.57425979166667	6.37153791666667	7.18170447916667	6.99658625	6.577355	6.61389770833333	7.8481675	7.748195	7.27285252083333	7.012315625	7.7984403125	7.270976875	6.88140104166667	6.87596885416667	6.92825864583333	7.29154295833333	7.19786020833333	6.9105578125	8.1062146875	6.9389818125	6.96192691666667	7.66514833333333	7.45705698958333	7.05297108333333	7.97517379166667	6.99228152083333	6.75892822916667	7.89093614583333
 MAP1B 	8.75792020833333	7.75159729166667	7.91039354166667	8.917065	8.74208177083333	8.11901885416667	7.96398239583333	8.7467726875	8.052580875	9.052506875	8.01816229166667	9.4160030625	9.58465791666667	9.20336072916667	9.70202929166667	9.62137814583333	9.67020333333333	9.8563299375	9.47743333333333	9.10504375	9.39065625	9.747576875	9.75452541666667	9.5269003125	9.20257447916667	10.0691536041667	9.70708422916667	10.8827215625	9.15340677083333	9.12911795833333	9.63737695833333	9.67619552083333	10.47056625
 MAP1LC3A 	7.96398239583333	8.27027666666667	7.91465333333333	8.18295020833333	7.44594333333333	7.8781993125	8.36314072916667	7.58271229166667	8.02690910416667	7.86806395833333	8.1996034375	6.897316875	6.66625853125	6.9098789375	6.925170375	6.59775479166667	6.7784436875	6.90347322916667	6.71006083333333	6.788211875	6.85107822916667	6.9189771875	6.88663777083333	6.9479821875	6.86292291666667	6.366134375	6.53554479166667	6.66869276041667	6.42223225	6.65719166666667	6.72659166666667	6.70719422916667	6.739315625
 MAP1LC3B 	8.92646848958333	9.14004583333333	8.75277270833333	9.01125010416667	8.88571833333333	8.8092978125	8.868660625	8.96522270833333	8.8955375	9.00582425	9.12516972916667	8.22430839583333	8.08849839583333	8.36675535416667	8.01254520833333	8.095706875	8.18175791666667	8.38426033333333	8.32204745833333	8.41913895833333	8.08015577083333	8.583098125	8.47945136458333	8.1635696875	8.26202239583333	8.3976778125	8.04819916666667	8.67721354166667	8.4449898125	8.1115278125	8.62809708333333	8.30133891666667	8.399799625
 MAP1LC3B2 	9.89057229166667	10.0038522916667	9.90585739583333	10.0731145416667	10.0094182708333	9.93208845833333	10.0423703125	10.1384740625	10.05902875	10.0992210416667	9.98353589583333	8.72133125	8.82347891666667	8.6977538125	8.9645434375	8.71633941666667	8.75848239583333	9.02507197916667	8.71755713541667	8.71683145833333	8.66607666666667	8.97695270833333	9.07220958333333	8.47807666666667	8.69745725	8.5234475	8.400795625	8.93296979166667	8.53144954166667	8.59893958333333	8.917065	8.64552364583333	8.76400833333333
 MAP1LC3BP1 	5.21320972916667	5.17342902083333	5.4876340625	5.24666145833333	5.60532614583333	5.45209739583333	5.55528322916667	5.56849170833333	5.7637490625	5.88154104166667	5.96286277083333	4.71535833333333	4.72674827083333	4.67666854166667	4.77441770833333	4.7984228125	4.79925577083333	5.03439870833333	4.63523958333333	4.51025485416667	4.89289854166667	4.94462572916667	4.977646875	4.648506875	4.8937665625	4.63440297916667	4.61289714583333	4.75077697916667	4.59601916666667	4.81514747916667	4.76987927083333	4.46809089583333	4.58829527083333
 MAP1LC3C 	7.9709746875	6.81221604166667	7.39468927083333	7.34844041666667	7.30444660416667	6.7442346875	7.06357996875	7.1614896875	8.06006739583333	7.33871479166667	6.99676572916667	6.0406659375	6.382908125	6.34609195833333	6.46061035416667	6.55013360416667	6.64371333333333	6.84342858333333	6.793471875	7.08908027083333	6.56657822916667	6.59471135416667	7.0990025	6.17192854166667	6.3298178125	6.70934020833333	6.34200229166667	6.2988090625	6.71328625	6.57160479166667	6.9071988125	6.3961035	6.4382800625
 MAP1S 	8.14711135416667	8.59074266666667	8.167381875	8.42773125	7.83911829166667	8.34562958333333	8.7411571875	8.0151350625	8.36838666666667	8.12610802083333	8.72891661458333	7.88723010416667	7.53741875	7.68854666666667	7.7303965625	7.587578125	7.83911829166667	7.6724640625	7.55397164583333	7.64937354166667	7.5101384375	7.29646514583333	7.52154079166667	7.507590125	7.4473190625	7.27004495833333	7.28527833333333	7.58032027083333	7.52998854166667	7.42676777083333	7.55437322916667	7.68735941666667	7.4816171875
 MAP2 	8.59243395833333	7.63598854166667	7.64090739583333	8.46395925	8.58387427083333	8.31520208333333	7.59646427083333	8.40682	7.55803229166667	8.3289390625	7.32647004166667	6.098773125	6.73581302083333	6.57690229166667	7.23229291666667	6.23156770833333	6.37215729166667	7.82854	7.66168	6.936269375	6.82540860416667	6.90062204166667	8.338465625	6.615386375	6.73165566666667	7.49672504166667	6.95359	7.36613041666667	6.65300802083333	6.73839875	6.967955	7.75317229166667	6.87303367708333
 MAP2K1 	8.878964125	9.19125364583333	8.88983520833333	8.87066585416667	8.80288166666667	8.99454125	9.08346629166667	8.9462600625	9.2513515625	9.04954329166667	9.09475510416667	9.43460854166667	9.10435947916667	9.0682996875	9.20904598958333	9.0508938125	9.35157	9.54495354166667	9.35157	9.24719625	9.18620525	9.07021658333333	9.65857697916667	8.9844534375	9.18982135416667	9.00687895833333	8.82447072916667	9.278561875	9.16014541666667	8.86076828125	9.13969572916667	9.54455708333333	8.87152135416667
 MAP2K2 	8.50714302083333	8.56747979166667	8.2970931875	8.24038145833333	8.07279416666667	8.30071260416667	8.84323895833333	8.41112270833333	8.53901104166667	8.2549928125	8.600055625	8.08652072916667	7.8179678125	8.01264083333333	7.97230395833333	8.42687760416667	8.295375625	7.82810375	7.57516354166667	8.027164375	7.83104302083333	7.71813097916667	7.62447329166667	8.11513895833333	7.94516375	7.7469275	7.73304583333333	7.994960625	7.98181489583333	7.83234583333333	7.9337478125	8.01244958333333	7.77741645833333
 MAP2K3 	8.26630364583333	9.114181875	8.201125875	8.90301889583333	8.34967552083333	8.52803777083333	8.81428458333333	8.38453645833333	9.43460854166667	8.31739816666667	8.527829375	7.995839375	7.74136714583333	7.8146078125	8.094741875	7.56269989583333	7.99465671875	8.08539625	7.63499416666667	7.776400625	7.56501322916667	7.69643135416667	8.6918078125	7.70281620833333	7.91643635416667	7.60749145833333	7.72977604166667	7.8426544375	7.95077927083333	7.54999714583333	7.95282395833333	8.06524214583333	7.7687184375
 MAP2K4 	8.6327430625	8.42395791666667	8.88951947916667	8.24104479166667	8.6477376875	8.62611083333333	8.75745964583333	8.49852147916667	9.1999915	8.61878135416667	8.1502328125	9.01937995833333	9.44485177083333	9.22202770833333	9.1090055	9.20415145833333	9.102305625	9.2351285	9.127801875	9.19017447916667	9.14598452083333	9.25439033333333	9.30722233333333	8.97412697916667	9.099183875	9.29998145833333	9.5126813125	9.2702549375	9.36903854166667	9.40998875	9.2997765625	9.21803875	9.2706895625
 MAP2K5 	8.08849839583333	7.81288097916667	7.87191558333333	7.84890402083333	7.8456478125	7.74341197916667	8.1103553125	7.4187175	7.70938160416667	7.99985010416667	8.27100129166667	7.37292989583333	7.5947528125	7.8271836875	7.84068041666667	7.57331125	7.78638927083333	7.9427	7.86573773958333	7.83316614583333	8.02090197916667	7.89773625	7.590158125	7.67055958333333	7.66747245833333	8.08500583333333	8.02342920833333	8.32598379166667	7.77512985416667	7.8640340625	8.10966604166667	7.80605458333333	8.382161875
 MAP2K6 	6.12062691666667	5.73718541666667	5.84554302083333	5.82571697916667	6.47859885416667	6.23775177083333	6.17649489583333	6.08608975	5.65348425	6.09125777083333	5.9917619375	7.31315766666667	7.07261145833333	7.09778708333333	6.95006604166667	7.42528514583333	6.929394125	7.326296875	7.49542760416667	7.05297108333333	7.2511996875	7.40777229166667	6.75953804166667	7.52981010416667	7.25936391666667	7.54247525	7.30087875	7.90128391666667	7.44640085416667	7.64625125	7.34516552083333	6.5811790625	7.256273125
 MAP2K7 	7.55181916666667	7.69045927083333	7.52819625	7.6392025	7.3125239375	7.29341302083333	8.26029347916667	7.31874395833333	7.45297177083333	7.47490291666667	8.15769833333333	6.95574170833333	6.40667645833333	6.57160479166667	6.7088800625	6.59942041666667	7.03655572916667	6.8825743125	6.83263910416667	6.61389770833333	6.76336816666667	6.725364	6.74944464583333	6.675635	6.58877208333333	6.6778143125	6.81689270833333	6.63548525	7.05149041666667	6.83857364583333	6.719126875	6.97509447916667	6.9423090625
 MAP3K1 	9.190503375	8.74039510416667	8.97822135416667	8.64690802083333	9.57555427083333	9.19230604166667	8.38927197916667	9.4018284375	8.79524864583333	8.6695153125	8.7987345	9.59461245833333	9.50644177083333	9.68561979166667	9.25210127083333	9.48719322916667	9.24994375	9.4716115625	9.74265277083333	9.2347375625	9.78218495833333	9.61281785416667	9.13556885416667	9.70431270833333	9.36793260416667	10.1080660104167	9.85326754166667	9.88277535416667	10.137500625	9.8364895625	9.73277729166667	9.5049331875	9.6866884375
 MAP3K10 	7.35112145833333	7.51845520833333	7.2736646875	7.2854500625	7.03790760416667	7.18501020833333	7.45039765625	6.99177114583333	7.29884266666667	7.04666972916667	7.60019210416667	6.9995840625	7.09508197916667	7.11668020833333	7.075883125	7.043625625	7.29863145833333	7.0638228125	6.82395172916667	7.02239354166667	6.8698133125	6.9335178125	6.76730389583333	6.9244634375	6.92046885416667	6.91976172916667	6.51372666666667	6.98903520833333	7.04378677083333	6.84261791666667	6.99859177083333	6.8848618125	6.85089141666667
 MAP3K11 	8.90898770833333	9.09951645833333	9.28984447916667	9.1377606875	8.76497385416667	8.85855270833333	9.40782729166667	8.7434525	9.12057520833333	8.905075	9.70202929166667	7.88245389583333	7.43999270833333	7.76223889583333	7.62756010416667	7.61396291666667	7.55505354166667	7.92982927083333	7.82755635416667	7.37851885416667	7.75968739583333	7.49715104166667	7.56807108333333	7.83532802083333	7.75159729166667	7.51576308333333	7.27623645833333	7.6220050625	7.42636010416667	7.43463385416667	7.61380395833333	7.86184979166667	7.686592375
